student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,scholarship_binary,sports_binary,gender_encoded,department_encoded,parental_education_encoded,academic_score,engagement_score,low_attendance,low_cgpa,high_failures,low_study_hours,low_income,disengaged,risk_probability
216323,FEMALE,BIO,Yes,Secondary,,26.0,5.573296388,50.06727608,54253,4.0,18.9,52,2,,No,0,1,0,0,1,3,0.52913368376,,1,1,1,0,0,1,0.5819401979473438
204810,M,CIVIL,nan,nan,,21.0,4.586838758,69.34747369,12385,2.0,17.8,39,0,,Yes,0,0,1,2,2,4,0.50851597139,,1,1,1,0,1,1,0.6070959270452108
212042,M,ECE,nan,Primary,,24.0,5.713948375,93.87942477,52217,3.0,11.1,24,2,,N,0,0,0,2,5,2,0.5821962093099999,,0,1,1,1,0,1,0.5587207483694645
207650,Female,CS,nan,nan,,26.0,4.47953306,85.52225002,48113,3.0,6.5,24,0,,Yes,0,0,1,1,4,4,0.50774807246,,0,1,1,1,1,1,0.5554821355330256
202338,M,nan,nan,nan,,24.0,5.302151882,95.67144174,45428,3.0,21.1,24,1,,No,0,0,0,2,7,4,0.5711004005,,0,1,1,0,1,1,0.6372917472009457
213676,Male,CIVIL,N,nan,,22.0,4.214917319,69.76580899,45502,5.0,17.2,9,0,,Yes,1,0,1,3,2,4,0.40489411973000006,,1,1,1,0,1,1,0.6048359601304052
206111,Male,ECE,Nope,nan,,21.0,,71.49683066,41910,4.0,10.7,15,4,,No,0,0,0,3,5,4,,,1,0,1,1,1,0,0.3665633670877917
207844,FEMALE,ARTS,Yes,nan,,21.0,6.489599295,70.33768092,49847,2.0,6.3,1,0,,No,1,1,0,0,0,4,0.47359701456,,1,0,1,1,1,1,0.5771805555555554
213691,FEMALE,CS,Yes,Graduate,,26.0,6.422042919,70.89770537,50338,5.0,21.8,49,2,,nan,0,1,0,0,4,0,0.61657483287,,1,0,1,0,0,1,0.5889610312806771
201885,Male,COMMERCE,N,nan,,21.0,5.914634952,83.998671,10840,6.0,20.1,17,0,,nan,0,0,0,3,3,4,0.53958141108,,0,1,1,0,1,1,0.6365894725938325
212136,nan,ARTS,No,nan,,24.0,6.516059991,77.91165063,69181,4.0,5.2,37,0,,No,0,0,0,5,0,4,0.6053773515299999,,0,0,1,1,0,1,0.587395427856644
205773,nan,nan,Y,nan,,25.0,5.027954593,88.89448295,50635,3.0,20.1,11,3,,No,0,0,0,5,7,4,0.50080163257,,0,1,1,0,0,1,0.6409690794936792
204323,nan,ARTS,Nope,Primary,,21.0,5.787288455,95.99872066,48778,6.0,19.1,29,1,,No,0,0,0,5,0,2,0.60648770018,,0,1,1,0,1,1,0.6381728059271657
208190,FEMALE,ARTS,N,nan,,17.0,6.412122422,79.66189541,107636,3.0,14.0,22,2,,nan,1,0,0,0,0,4,0.56147058311,,0,0,1,1,0,1,0.582130775841992
212609,Female,ECE,Y,nan,,16.0,,76.96398279,66929,4.0,12.3,44,3,,No,0,0,0,1,5,4,,,0,0,1,1,0,0,0.4509077783106015
206216,FEMALE,ECE,nan,Graduate,,25.0,4.846194454,62.41951994,77082,,10.3,5,2,,No,0,0,0,0,5,0,0.39610633798000006,,1,1,0,1,0,1,0.7270424659782282
200002,Female,COMMERCE,Nope,Postgraduate,,24.0,6.204455693,64.57387349,60584,6.0,21.4,57,3,,Yes,0,0,1,1,3,1,0.6128998481899999,,1,0,1,0,0,1,0.6316488116605954
213837,M,nan,nan,Graduate,,17.0,6.193667349,82.68101479,58880,4.0,15.4,11,0,,No,1,0,0,2,7,0,0.5287897383300001,,0,0,1,0,0,1,0.6583841719202279
205255,Other,ECE,No,Primary,,21.0,4.655435339,68.03006258,44283,4.0,13.8,17,1,,No,1,0,0,4,5,2,0.4413076013,,1,1,1,1,1,1,0.5309462579217931
202759,M,CS,Yes,nan,,16.0,4.825877781,75.98442348,45527,4.0,10.1,46,1,,No,1,1,0,2,4,4,0.5589883816800001,,0,1,1,1,1,1,0.5485049603174602
215225,M,nan,Yes,nan,,17.0,4.933072187,,96969,4.0,13.3,30,3,,Yes,0,1,1,2,7,4,,,0,1,1,1,0,0,0.32675011374606355
211578,nan,ARTS,Yes,Graduate,,,5.289481369,99.47305037,62019,6.0,15.5,33,3,,No,0,1,0,5,0,0,0.60899840587,,0,1,1,0,0,1,0.5936936483967128
209629,Male,CS,nan,Secondary,,17.0,6.821509944,82.57137204,36244,2.0,21.6,5,1,,Yes,0,0,1,3,4,3,0.53557451388,,0,0,1,0,1,1,0.6591633037758562
209425,Other,BIO,Y,nan,,20.0,5.996931292,72.56157306,85070,6.0,9.9,3,3,,nan,0,0,0,4,1,4,0.46656197086000006,,1,1,1,1,0,1,0.5094826829865716
207849,FEMALE,BIO,Yes,Graduate,,18.0,6.104315712,,53863,5.0,21.1,47,0,,Yes,0,1,1,0,1,0,,,0,0,1,0,0,0,0.4854971599751011
203175,M,BIO,N,Secondary,,22.0,4.591821173,85.97261501,53616,4.0,18.9,47,2,,nan,0,0,0,2,1,3,0.58259069195,,0,1,1,0,0,1,0.6234772149066533
210041,Male,ECE,Y,nan,,22.0,5.724576568,100.0,56594,5.0,23.3,46,2,,Yes,0,0,1,3,5,4,0.66698306272,,0,1,1,0,0,1,0.6079620244179593
202465,M,ARTS,Nope,Secondary,,22.0,4.223884319,83.64305507,61053,3.0,24.6,10,1,,No,0,0,0,2,0,3,0.44988453797000005,,0,1,1,0,0,1,0.6331200720495106
201293,nan,ECE,nan,nan,,24.0,4.883016521,77.75532469,58421,3.0,19.7,16,2,,Yes,0,0,1,5,5,4,0.4765866349099999,,0,1,1,0,0,1,0.616378691084626
205393,M,COMMERCE,nan,Primary,,23.0,6.886980648,75.75055088,27089,2.0,5.0,20,2,,No,0,0,0,2,3,2,0.56273087856,,0,0,1,1,1,1,0.6159747522912674
205404,FEMALE,nan,Y,Graduate,,21.0,,75.95251099,63030,3.0,21.1,58,0,,Yes,0,0,1,0,7,0,,,0,0,1,0,0,1,0.5820911772679448
215057,Female,CS,Y,Postgraduate,,18.0,4.866600442,86.4317445,63861,6.0,23.3,4,4,,No,0,0,0,1,4,1,0.46595925118000003,,0,1,1,0,0,1,0.6311200720495106
213018,Male,ECE,Nope,Postgraduate,,21.0,4.006753679,98.49008074,52835,4.0,19.2,35,3,,No,1,0,0,3,5,1,0.5607403893799999,,0,1,1,0,0,1,0.6386357461603459
208641,nan,CIVIL,Yes,Postgraduate,,20.0,4.495332281,71.22403782,28876,3.0,23.8,6,3,,No,0,1,0,5,2,1,0.41148540470000006,,1,1,1,0,1,1,0.6073280468800203
207842,Male,ARTS,nan,nan,,17.0,5.044886715,73.94640261,64819,5.0,18.2,43,3,,No,0,0,0,3,0,4,0.5526346764300001,,1,1,1,0,0,1,0.5957313567496391
211449,FEMALE,ECE,No,nan,,20.0,6.470487677,76.01241159,61202,3.0,22.0,1,4,,No,0,0,0,0,5,4,0.48985674185000005,,0,0,1,0,0,1,0.6654675052535614
211881,FEMALE,ME,No,Secondary,,26.0,6.739390632,67.8556344,77453,3.0,23.4,26,0,,No,0,0,0,0,6,3,0.55114252848,,1,0,1,0,0,1,0.6415936588292798
203621,Male,nan,nan,nan,,23.0,6.915774857,81.17008092,51979,5.0,22.6,24,4,,No,0,0,0,3,7,4,0.59214123704,,0,0,1,0,0,1,0.6736126665438837
202317,Other,COMMERCE,N,Postgraduate,,26.0,6.853310922,56.14101672,88074,2.0,22.2,2,2,,No,0,0,0,4,3,1,0.44855548704000003,,1,0,1,0,0,1,0.6452131790939614
207086,nan,CS,No,Secondary,,16.0,4.213205896,74.36251436,76976,6.0,10.1,54,3,,No,1,0,0,5,4,3,0.55361577892,,1,1,1,1,0,1,0.5175023517236316
202185,Male,nan,nan,Secondary,,25.0,4.999342269,80.93779672,33420,3.0,24.9,54,2,,Y,0,0,0,3,7,3,0.60478708092,,0,1,1,0,1,1,0.6300555898099496
204477,Other,nan,No,nan,,24.0,5.501914633,67.24742023,41376,4.0,9.8,4,4,,Yes,1,0,1,4,7,4,0.43381884601,,1,1,1,1,1,0,0.4953438238447139
210082,M,ECE,Y,Graduate,,26.0,4.283047231,63.84497729,32050,3.0,13.0,1,0,,nan,1,0,0,2,5,0,0.36585682111000006,,1,1,1,1,1,1,0.5296819722075073
201155,M,ECE,N,Secondary,,18.0,4.389659252,93.45674518,59079,5.0,19.2,21,4,,No,0,0,0,2,5,3,0.5189566056200001,,0,1,1,0,0,1,0.6317290464084848
212292,FEMALE,ECE,Y,nan,,20.0,4.384026563,76.38577683,47180,3.0,17.3,35,3,,nan,0,0,0,0,5,4,0.50951839301,,0,1,1,0,1,1,0.6352917472009457
200329,Other,ARTS,nan,nan,,18.0,5.890477925,73.84185198,57545,2.0,20.1,34,2,,Yes,0,0,1,4,0,4,0.55914467294,,1,1,1,0,0,1,0.5873359601304052
212604,Male,ARTS,nan,Secondary,,26.0,5.855311329,72.08597538,41960,4.0,19.8,27,1,,No,0,0,0,3,0,3,0.5314703793,,1,1,1,0,1,1,0.6291676207604908
209920,Male,COMMERCE,Y,nan,,16.0,6.507962538,95.64882165,45105,3.0,9.5,59,4,,nan,0,0,0,3,3,4,0.72426496647,,0,0,1,1,1,1,0.6094179757344907
211355,Other,COMMERCE,No,nan,,25.0,6.245484453,84.07780601,16404,4.0,16.9,41,4,,Yes,0,0,1,4,3,4,0.6250527961500001,,0,0,1,0,1,1,0.6477466371091894
218638,Other,ECE,Y,nan,,23.0,5.286231044,60.11667665,55171,,19.5,10,3,,nan,1,0,0,4,5,4,0.42179927171,,1,1,0,0,0,1,0.8659264682878098
203227,M,nan,Nope,Secondary,,16.0,4.586676948,72.83049787,39046,6.0,16.3,3,4,,nan,1,0,0,2,7,3,0.41095857153000004,,1,1,1,0,1,1,0.6181794191771278
206521,Male,ARTS,No,Postgraduate,,16.0,6.675304951,72.5323309,55042,5.0,18.6,50,0,,No,1,0,0,3,0,1,0.6346091907400001,,1,0,1,0,0,1,0.6408203219511042
202997,nan,ARTS,nan,Graduate,,26.0,5.395987039,,45866,4.0,,47,2,,No,1,0,0,5,0,0,,,0,1,1,0,1,0,0.40532955006692445
217592,M,CS,Nope,Graduate,,21.0,4.116464312,100.0,89879,6.0,11.2,1,2,,No,1,0,0,2,4,0,0.46765857248,,0,1,1,1,0,1,0.5587207483694645
218676,M,CS,Nope,nan,,,4.346159583,82.00937275,20497,5.0,21.3,30,2,,nan,1,0,0,2,4,4,0.50987450157,,0,1,1,0,1,1,0.6598684779629213
204392,Other,CIVIL,N,Primary,,19.0,5.238944194,78.93861883,60046,2.0,8.8,42,0,,No,0,0,0,4,2,2,0.5723736242499999,,0,1,1,1,0,1,0.558842176940893
214792,Other,CS,N,nan,,24.0,6.303401298,77.36543514,42913,2.0,21.8,27,4,,nan,0,0,0,4,4,4,0.56523235734,,0,0,1,0,1,1,0.682050049586566
217381,Female,COMMERCE,nan,nan,,23.0,4.414156563,86.29742026,61061,6.0,18.1,0,0,,No,0,0,0,1,3,4,0.4354585232999999,,0,1,1,0,0,1,0.6352034053828439
219278,Female,CS,Yes,nan,,23.0,5.694648714,69.01676626,28974,4.0,6.4,23,2,,No,0,1,0,1,4,4,0.50383624734,,1,1,1,1,1,1,0.5409097222222221
216343,FEMALE,COMMERCE,nan,Postgraduate,,21.0,,79.50645118,14144,,20.0,26,4,,Yes,0,0,1,0,3,1,,,0,0,0,0,1,1,0.8441202017961306
202463,Other,CIVIL,Nope,nan,,20.0,5.634213875,55.60870803,55736,6.0,19.8,28,1,,No,0,0,0,4,2,4,0.4761946790900001,,1,1,1,0,0,1,0.604981356749639
211946,nan,BIO,nan,nan,,18.0,4.708842351,79.50221577,58531,,6.5,48,4,,No,0,0,0,5,1,4,0.5708603413500001,,0,1,0,1,0,1,0.7750991850431838
202846,Other,BIO,Nope,Primary,,25.0,4.119142031,78.78482051,49833,6.0,9.8,36,0,,No,0,0,0,4,1,2,0.50912014277,,0,1,1,1,1,1,0.5845120205904969
217448,M,BIO,Yes,Primary,,17.0,5.545507669,82.7875779,41676,4.0,16.2,55,0,,Yes,0,1,1,2,1,2,0.6351830404600001,,0,1,1,0,1,1,0.5779540014723836
209527,Other,COMMERCE,nan,Graduate,,25.0,4.448127935,71.69439479,57390,5.0,5.3,11,0,,nan,1,0,0,4,3,0,0.42600830177000004,,1,1,1,1,0,1,0.5108160163199049
207586,nan,nan,Yes,Graduate,,26.0,6.23750234,95.79142917,72061,2.0,20.3,40,4,,nan,0,1,0,5,7,0,0.65687438111,,0,0,1,0,0,1,0.6137421036565772
209804,nan,ECE,Yes,Secondary,,17.0,5.568048683,82.08801809,41278,2.0,10.6,7,0,,Y,0,1,0,5,5,3,0.48998600159000005,,0,1,1,1,1,1,0.578709722222222
219679,FEMALE,BIO,Y,Primary,,19.0,4.498405173,78.99577347,20267,3.0,10.2,7,4,,Yes,0,0,1,0,1,2,0.43792352733000006,,0,1,1,1,1,1,0.5758154688663588
202191,Other,ME,No,nan,,21.0,6.983076654,76.15563101,38526,4.0,10.2,42,3,,Y,0,0,0,4,6,4,0.6337899591899999,,0,0,1,1,1,1,0.6006679757344908
209921,Female,CIVIL,Y,Postgraduate,,18.0,6.720931425,94.50825406,40505,6.0,7.1,22,3,,Yes,0,0,1,1,2,1,0.6183620191800001,,0,0,1,1,1,1,0.5980588296722196
215944,M,nan,Nope,Secondary,,26.0,4.594109683,59.28386966,37598,5.0,14.7,49,0,,No,1,0,0,2,7,3,0.5086159963,,1,1,1,1,1,1,0.5275391150646502
206668,Other,ECE,Nope,nan,,18.0,6.694793189,83.15700646,45620,3.0,24.5,48,4,,No,0,0,0,4,5,4,0.66126274694,,0,0,1,0,1,1,0.672516166802683
202070,M,nan,No,nan,,17.0,4.945800511,59.28667258,44270,3.0,20.2,37,0,,No,0,0,0,2,7,4,0.48669203817999995,,1,1,1,0,1,1,0.6200365620342707
208163,Male,BIO,nan,nan,,25.0,6.512375998,69.8995397,80123,6.0,24.2,33,3,,No,0,0,0,3,1,4,0.5691936590200001,,1,0,1,0,0,1,0.6461893695701518
217245,Male,ME,No,Primary,,23.0,,,81067,4.0,11.0,42,0,,No,1,0,0,3,6,2,,,0,0,1,1,0,0,0.21482800293841664
207593,Other,nan,N,Postgraduate,,23.0,4.322320227,68.0491178,23587,3.0,13.7,58,1,,nan,0,0,0,4,7,1,0.55104016248,,1,1,1,1,1,1,0.528803400778936
206302,nan,ECE,Yes,Secondary,,22.0,5.594713653,79.59962276,36846,2.0,,17,3,,Yes,0,1,1,5,5,3,0.5135874144000001,,0,1,1,0,1,1,0.5500604390517281
203416,Male,nan,nan,Primary,,19.0,4.993415562,82.55082064,52525,4.0,12.8,7,2,,No,1,0,0,3,7,2,0.46838908440000004,,0,1,1,1,0,1,0.5637350340837501
205909,Female,ME,Yes,Secondary,,21.0,5.74782965,96.2107232,56113,2.0,18.8,48,0,,N,0,1,0,1,6,3,0.6625453556,,0,1,1,0,0,1,0.5842710440789
211400,M,nan,Y,Primary,,24.0,5.398100535,72.92456694,66149,2.0,,35,3,,Yes,0,0,1,2,7,2,0.53969772222,,1,1,1,0,0,1,0.505002792516636
207920,Male,nan,No,Postgraduate,,22.0,5.528014577,77.00363541,36289,5.0,11.0,55,2,,N,0,0,0,3,7,1,0.6171314893100001,,0,1,1,1,1,1,0.5771191634476397
215757,nan,CIVIL,Yes,Graduate,,17.0,6.94368731,62.04831944,4223,5.0,12.1,27,0,,nan,0,1,0,5,2,0,0.54489245072,,1,0,1,1,1,1,0.5802309218559217
212989,M,CS,nan,nan,,21.0,4.748651268,79.10376436,32973,5.0,24.9,9,3,,Yes,0,0,1,2,4,4,0.45425734380000005,,0,1,1,0,1,1,0.6155296836404572
211660,Other,COMMERCE,Y,Primary,,25.0,,48.42997743,61275,6.0,15.6,46,1,,No,0,0,0,4,3,2,,,1,0,1,0,0,1,0.5657006005798574
207581,Female,nan,N,nan,,19.0,6.798803288,86.85539223,44319,6.0,12.9,34,0,,nan,1,0,0,1,7,4,0.63451830821,,0,0,1,1,1,1,0.6093080856246007
204047,nan,nan,nan,Graduate,,16.0,6.86738871,80.17323856,50076,2.0,11.2,34,2,,Yes,0,0,1,5,7,0,0.6172152640799999,,0,0,1,1,1,1,0.6009901483535383
212283,M,CIVIL,nan,Primary,,22.0,4.041886276,,61918,2.0,8.7,34,0,,No,0,0,0,2,2,2,,,0,1,1,1,0,0,0.3578678732452999
214057,Other,ECE,No,nan,,19.0,6.491907852,71.87619949,31565,3.0,16.9,51,4,,No,0,0,0,4,5,4,0.62830491255,,1,0,1,0,1,1,0.6501587407396494
219325,FEMALE,COMMERCE,Yes,Primary,,17.0,4.913151317,96.58493635,90547,5.0,16.7,5,2,,nan,1,1,0,0,3,2,0.50128086173,,0,1,1,0,0,1,0.5904139012217571
205298,Female,CIVIL,Yes,Postgraduate,,26.0,5.397264389,76.24381113,77531,2.0,6.4,6,0,,No,0,1,0,1,2,1,0.46262200895,,0,1,1,1,0,1,0.537564484126984
213572,M,ME,Y,Secondary,,21.0,,76.71025123,33170,4.0,12.7,21,3,,nan,0,0,0,2,6,3,,,0,0,1,1,1,0,0.4613112785694007
202322,Other,ME,Nope,nan,,23.0,4.478120528,96.00388047,62365,,12.9,4,3,,nan,0,0,0,4,6,4,0.47913646253000003,,0,1,0,1,0,1,0.774742042186041
204240,Other,ARTS,Yes,nan,,18.0,6.188531135,82.14639043,29945,3.0,23.8,57,0,,Yes,0,1,1,4,0,4,0.66498041669,,0,0,1,0,1,1,0.6085917277167276
211729,M,ME,No,Graduate,,22.0,5.218591428,75.71165923,67033,2.0,13.8,40,2,,nan,0,0,0,2,6,0,0.55587863481,,0,1,1,1,0,1,0.5525778912266074
213491,Other,nan,nan,Primary,,23.0,5.684364124,63.82000989,51362,5.0,23.5,11,4,,Yes,0,0,1,4,7,2,0.45183459463,,1,1,1,0,0,1,0.5835044582989033
206745,Other,ME,Nope,Secondary,,24.0,5.105277727,54.36584476,60283,3.0,14.8,54,0,,Yes,0,0,1,4,6,3,0.52930864336,,1,1,1,1,0,0,0.4857128714637615
210947,Female,CIVIL,nan,nan,,20.0,,57.62199085,52246,6.0,24.8,19,1,,Yes,1,0,1,1,2,4,,,1,0,1,0,0,1,0.5452529730874766
202492,M,nan,Y,Postgraduate,,19.0,6.850450504,82.46146029,65943,3.0,8.3,34,0,,nan,0,0,0,2,7,1,0.62340240103,,0,0,1,1,0,1,0.5787974425086587
207612,Other,COMMERCE,Nope,Secondary,,17.0,6.308125822,76.15119951,77710,6.0,21.8,59,3,,No,1,0,0,4,3,3,0.65777863141,,0,0,1,0,0,1,0.6730275017087191
206902,FEMALE,ME,No,nan,,23.0,6.528096615,79.48784573,19202,6.0,23.6,49,0,,N,0,0,0,0,6,4,0.64658740179,,0,0,1,0,1,1,0.6626210055123605
209769,M,ECE,No,nan,,17.0,6.90796607,67.7938549,70665,2.0,11.1,33,4,,No,0,0,0,2,5,4,0.5787002075,,1,0,1,1,0,1,0.5212031000694887
205234,M,COMMERCE,N,Secondary,,16.0,,96.07775062,59944,4.0,22.0,39,2,,No,0,0,0,2,3,3,,,0,0,1,0,0,1,0.617396665227393
209069,nan,nan,Nope,Postgraduate,,23.0,5.786067525,84.91598285,53666,5.0,20.9,35,4,,Y,0,0,0,5,7,1,0.59119064955,,0,1,1,0,0,1,0.6402190794936792
203272,nan,COMMERCE,N,Primary,,24.0,5.285133542,59.52116005,83743,5.0,8.6,44,4,,Yes,0,0,1,5,3,2,0.52196882183,,1,1,1,1,0,1,0.5080420640103454
210141,Other,CS,nan,nan,,20.0,6.783627962,71.25428747,52340,4.0,8.0,32,0,,nan,0,0,0,4,4,4,0.5811079808899999,,1,0,1,1,0,1,0.5262145053308939
205273,Female,CIVIL,Yes,Secondary,,20.0,4.716858645,69.79957166,54984,3.0,18.3,0,4,,No,0,1,0,1,2,3,0.39807306078000004,,1,1,1,0,0,1,0.590975912233058
216812,Male,ECE,Nope,Postgraduate,,16.0,5.640212947,94.71978515,48077,2.0,16.3,57,4,,No,0,0,0,3,5,1,0.68076787333,,0,1,1,0,1,1,0.6380555898099496
202889,M,nan,Yes,nan,,18.0,4.477448663,90.68833237,96005,6.0,10.8,22,2,,Y,0,1,0,2,7,4,0.51716294363,,0,1,1,1,0,1,0.5358978174603173
217601,nan,BIO,No,nan,,19.0,4.139868577,66.95775495,7399,3.0,21.7,18,3,,No,0,0,0,5,1,4,0.42046800793,,1,1,1,0,1,1,0.6238104779033479
200788,M,ECE,Y,nan,,20.0,4.339363244,75.20744828,29859,6.0,6.5,1,1,,Yes,1,0,1,2,5,4,0.4021968746,,0,1,1,1,1,1,0.5544821355330256
219725,Other,ECE,No,Secondary,,22.0,6.243987127,82.94554449,63041,3.0,,1,0,,No,0,0,0,4,5,3,0.50159611855,,0,0,1,0,0,1,0.6169504495656731
203347,Other,nan,Yes,Postgraduate,,20.0,4.43654256,51.87354076,54748,6.0,8.1,57,4,,nan,0,1,0,4,7,1,0.5040823246799999,,1,1,1,1,0,1,0.5340539461186772
212603,Male,CS,nan,nan,,23.0,6.283224018,77.6670159,61134,4.0,10.8,25,4,,Y,0,0,0,3,4,4,0.5593300084199999,,0,0,1,1,0,1,0.5913835230947392
215043,FEMALE,COMMERCE,nan,nan,,23.0,6.695759061,82.6754175,76090,3.0,24.8,16,1,,Y,0,0,0,0,3,4,0.5638566149400001,,0,0,1,0,0,1,0.664858530894587
212295,nan,CIVIL,Y,Postgraduate,,26.0,4.35752229,67.02224832,50273,2.0,23.4,57,1,,No,0,0,0,5,2,1,0.5463676365600001,,1,1,1,0,0,1,0.6063384996067819
213259,Male,CIVIL,Nope,Graduate,,19.0,6.204645228,88.2469718,55858,4.0,12.3,9,2,,Yes,0,0,1,3,2,0,0.53992672452,,0,0,1,1,0,1,0.5788115769249669
217996,Female,ME,Y,Primary,,20.0,5.223942346,88.11918522,23908,5.0,19.8,23,4,,No,1,0,0,1,6,2,0.5423152495000001,,0,1,1,0,1,1,0.6332917472009458
213160,FEMALE,nan,N,nan,,17.0,5.821094382,70.2158137,59753,6.0,7.5,22,1,,No,0,0,0,0,7,4,0.5094912163800001,,1,1,1,1,0,0,0.4929004701014176
212457,nan,nan,Y,Secondary,,16.0,5.492072859,76.50347245,25061,6.0,7.4,11,1,,N,0,0,0,5,7,3,0.48219333171,,0,1,1,1,1,1,0.5806072586857349
218509,M,nan,nan,nan,,21.0,4.464537226,88.3283866,40501,3.0,14.1,50,1,,N,0,0,0,2,7,4,0.59356664884,,0,1,1,1,1,1,0.5654382110666872
206196,M,ARTS,N,nan,,24.0,6.450490967,65.67841641,82540,5.0,5.2,35,3,,No,0,0,0,2,0,4,0.56005488791,,1,0,1,1,0,1,0.5333784247448132
207694,nan,nan,nan,nan,,22.0,5.134736262,87.81719909,30070,4.0,14.1,34,0,,nan,0,0,0,5,7,4,0.57084104775,,0,1,1,1,1,1,0.5706072586857349
206028,Other,ME,Yes,nan,,19.0,4.427760145,58.8149171,29200,5.0,9.7,12,4,,N,0,1,0,4,6,4,0.38955515709999994,,1,1,1,1,1,1,0.5463917950513537
203377,Male,ECE,No,nan,,17.0,6.195517166,47.59519801,47070,6.0,14.8,3,3,,nan,0,0,0,3,5,4,0.39960628067000004,,1,0,1,1,1,1,0.5592210060375209
200583,M,ECE,nan,Graduate,,18.0,4.320758811,48.3769683,25140,,20.7,59,0,,No,0,0,0,2,5,0,0.49496125734,,1,1,0,0,1,1,0.8558642937385029
209972,FEMALE,CIVIL,N,Primary,,18.0,6.425155286,62.7619526,63182,2.0,11.0,18,2,,No,0,0,0,0,2,2,0.49929206923999997,,1,0,1,1,0,1,0.5330450914114799
216452,Other,nan,nan,nan,,21.0,5.049672638,75.92897614,32129,4.0,24.8,53,2,,nan,0,0,0,4,7,4,0.58877383394,,0,1,1,0,1,1,0.6233055898099497
216200,FEMALE,BIO,No,nan,,24.0,6.473910782,76.52866384,38909,3.0,16.6,13,4,,Yes,0,0,1,0,1,4,0.5275424228,,0,0,1,0,1,1,0.638351475818867
209759,Male,nan,Yes,Graduate,,26.0,6.246140708,72.79989177,14197,3.0,19.6,54,4,,Yes,0,1,1,3,7,0,0.6302453036300001,,1,0,1,0,1,1,0.6092583943833941
200349,FEMALE,nan,No,Primary,,22.0,4.731294838,74.50595293,72007,,17.5,4,3,,Yes,0,0,1,0,7,2,0.4247696523100001,,1,1,0,0,0,1,0.8302648248128577
219629,M,ARTS,No,nan,,17.0,5.42341654,66.36028343,42515,,9.4,10,1,,Yes,0,0,1,2,0,4,0.44601751189000005,,1,1,0,1,1,1,0.7083652164867432
212699,FEMALE,COMMERCE,nan,Graduate,,26.0,5.232270142,75.07714351,48888,6.0,21.3,47,2,,No,0,0,0,0,3,0,0.57552223621,,0,1,1,0,1,1,0.6300399156991143
208005,M,BIO,Y,Primary,,22.0,4.689900566,79.77069318,58689,5.0,18.0,31,2,,Yes,0,0,1,2,1,2,0.5199081021799999,,0,1,1,0,0,1,0.625696350307124
203349,nan,BIO,N,nan,,23.0,4.922329776,57.58988507,44390,5.0,,44,4,,No,0,0,0,5,1,4,0.50166284625,,1,1,1,0,1,0,0.48432697472124525
219365,FEMALE,ECE,Yes,nan,,18.0,4.285997798,74.2219048,42304,3.0,13.1,59,2,,No,0,1,0,0,5,4,0.5711056263200001,,1,1,1,1,1,1,0.5414489379084966
200801,nan,BIO,nan,Primary,,20.0,6.756259456,99.27934576,53911,5.0,13.1,28,4,,nan,0,0,0,5,1,2,0.65208841552,,0,0,1,1,0,1,0.6003954278566439
203531,Other,CS,Yes,nan,,24.0,,100.0,87698,5.0,10.2,30,0,,No,0,1,0,4,4,4,,,0,0,1,1,0,0,0.43306952978753827
214349,Female,nan,Yes,Secondary,,16.0,6.185596487,76.81338046,68950,5.0,14.4,55,1,,No,0,1,0,1,7,3,0.6428640008600001,,0,0,1,1,0,1,0.5539424603174602
209173,Other,BIO,N,nan,,26.0,4.419362915,87.32780189,55279,5.0,8.3,30,1,,No,1,0,0,4,1,4,0.52875792227,,0,1,1,1,0,1,0.5533183674170835
218617,FEMALE,nan,nan,nan,,25.0,6.384395179,63.93917489,52274,3.0,19.1,32,3,,Yes,1,0,1,0,7,4,0.54319333183,,1,0,1,0,0,1,0.6055077860195697
218408,M,CIVIL,nan,nan,,22.0,6.706655782,81.7255861,42630,5.0,21.3,11,2,,No,1,0,0,2,2,4,0.54644298958,,0,0,1,0,1,1,0.6746548882962432
205173,M,nan,No,Primary,,,6.576054161,60.88791218,44615,6.0,6.8,30,2,,No,1,0,0,2,7,2,0.53570590298,,1,0,1,1,1,1,0.5875132728792064
215593,nan,nan,Yes,Secondary,,25.0,5.853658598,82.68519487,48574,,21.8,17,3,,No,0,1,0,5,7,3,0.53320192853,,0,1,0,0,1,1,0.8225695705100309
217590,M,ARTS,Y,nan,,25.0,4.413268192,90.21743612,70501,3.0,14.5,35,3,,No,0,0,0,2,0,4,0.55218303604,,0,1,1,1,0,1,0.5633874150361311
214962,nan,ARTS,Y,Secondary,,22.0,4.250958839,88.79508998,41804,3.0,13.2,44,4,,Yes,0,0,1,5,0,3,0.5684236235,,0,1,1,1,1,1,0.5775083260092159
212020,Female,ME,Yes,nan,,25.0,5.723317013,78.50918233,55517,4.0,22.6,18,0,,N,0,1,0,1,6,4,0.5184602275100001,,0,1,1,0,0,1,0.6011639012217571
203091,Female,CS,nan,nan,,20.0,4.421735296,92.41517188,67623,4.0,6.4,19,1,,N,1,0,0,1,4,4,0.51111492748,,0,1,1,1,0,1,0.5520540817027978
