student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,scholarship_binary,sports_binary,low_attendance,low_cgpa,high_failures,low_study_hours,cgpa_attendance_interaction,study_cgpa_ratio,assignment_completion_rate,academic_performance_score,engagement_score,risk_score,cgpa_squared,attendance_squared,income_bracket,age_group,dropout,risk_probability
215625,1,6,0,3,0,19.0,6.539079062,75.9207615,46165,5.0,8.9,48,1,4,0,0,0,0,0,1,1,496.4518618957457,1.3405473736471676,0.96,70.65577606,0.0,3,42.7595549790868,5763.962026739882,2,3,0,0.17459526201344075
201572,0,1,0,0,0,26.0,6.942886839,52.00159482,39656,5.0,15.2,41,0,6,0,0,0,1,0,1,0,361.0411882827886,2.1582059100864677,0.82,60.715231605,0.0,5,48.20367765915941,2704.1658638234508,2,1,1,0.6773375038262119
206808,0,0,1,4,0,21.0,6.044359529,88.7860542,30687,4.0,14.1,9,0,9,1,1,1,0,0,1,0,536.6548327460805,2.294787590708382,0.18,74.61482474499999,1.0,2,36.534282115813106,7882.963420405336,2,3,0,0.2118916585036547
206532,0,1,0,4,0,20.0,5.4661447975,59.64508255,57380,5.0,21.1,33,1,3,0,0,0,1,0,1,0,326.02865767714053,3.7907745428176676,0.66,57.1532652625,0.0,5,29.878738947236318,3557.535872396314,0,3,1,0.8027894513817103
218542,0,2,0,0,0,24.0,5.801396366,77.95563524,34690,6.0,15.2,11,3,9,0,0,0,0,0,1,0,452.25153899055755,2.5756615989348717,0.22,67.98479945,0.0,2,33.656199795438,6077.08106567193,2,0,1,0.8076461738211376
201433,0,0,0,2,0,23.0,6.520246239,81.65697028,55548,4.0,24.1,44,3,6,1,0,1,0,0,1,0,532.4235533563048,3.640347976488613,0.88,73.429716335,1.0,2,42.513611017193654,6667.860795308803,0,0,0,0.04096966692315273
202864,0,1,0,3,0,25.0,5.749173741,91.49885313,48767,6.0,12.7,18,4,4,0,0,0,0,0,1,0,526.0428037466116,2.1712468396995765,0.36,74.49529527,0.0,2,33.05299870420394,8372.040124105311,2,0,0,0.4226860282867973
200538,0,0,1,3,0,17.0,5.751581133,77.04090449,38481,2.0,16.5,29,0,5,0,1,0,0,0,0,0,443.10701273393903,2.819750700703478,0.58,67.27835791000001,0.0,0,33.08068552948156,5935.300964637303,2,2,0,0.06114957899176557
219037,0,5,0,1,0,23.0,4.911666505,70.93659859,45881,6.0,5.6,16,3,9,0,0,0,0,1,1,1,348.41691527313327,1.1173927862943465,0.32,60.026631820000006,0.0,6,24.124467856338917,5032.001019518791,2,0,1,0.8241208293953871
217584,0,6,0,4,0,22.0,6.272130179,68.35412242,79768,4.0,23.6,24,3,4,0,0,0,1,0,1,0,428.72595408954254,3.70362803914085,0.48,65.537712105,0.0,5,39.339616982322575,4672.286051808346,3,0,0,0.061264088196664256
205564,0,6,0,4,0,17.0,6.185030549,61.80173626,38958,4.0,15.2,40,0,5,0,0,0,1,0,1,0,382.245626749341,2.4184448876574582,0.8,61.826020875,0.0,5,38.25460289206325,3819.4546047505987,2,2,0,0.4025220801896173
209282,1,1,0,2,0,19.0,4.272771222,64.51612158,52137,4.0,16.5,7,4,0,0,0,0,1,1,1,0,275.6626276420772,3.7733508483101703,0.14,53.6219169,0.0,8,18.256573915551375,4162.329943725342,0,3,1,0.9680565894002553
213442,0,5,0,2,0,24.0,6.42994086,69.22886789,38095,5.0,16.6,29,0,0,0,0,0,1,0,1,0,445.13752633745304,2.542136346392577,0.58,66.764138245,0.0,5,41.34413946309754,4792.636149331073,2,0,0,0.08212195048671012
214935,2,5,0,4,0,16.0,5.067859225,90.90883256,32349,6.0,6.3,52,3,7,1,0,1,0,0,1,1,460.71316572317636,1.2190734549275575,1.04,70.793712405,1.0,3,25.683197124417603,8264.415837422115,2,2,0,0.08083324518768183
201272,2,4,0,0,0,19.0,5.071432336,91.82630888,64375,5.0,13.3,35,3,0,0,0,0,0,0,1,0,465.6909121495559,2.5718213322476315,0.7,71.27031612,0.0,2,25.719425938626415,8432.071002525166,0,3,0,0.09967280283341133
202687,0,0,0,3,0,21.0,5.78520758,79.36068799,42639,5.0,5.7,11,4,6,0,0,0,0,0,1,1,459.11805371376295,0.9685299834402784,0.22,68.606381895,0.0,3,33.468626743689455,6298.118798246131,2,3,0,0.32316636818952993
216431,0,0,0,4,0,21.0,6.337726866,64.34940488,47490,4.0,13.0,39,2,4,0,0,0,1,0,1,0,407.82895211908743,2.019346311297824,0.78,63.86333677,0.0,5,40.16678182801818,4140.845908410167,2,3,0,0.22973361199167477
200451,0,1,0,3,0,23.0,5.274291436,88.79652959,44098,5.0,23.8,20,4,1,0,0,0,0,0,1,0,468.33877556305765,4.428490766350022,0.4,70.76972197500001,0.0,2,27.818150151862945,7884.823667227746,2,0,0,0.06939540784147656
210432,0,0,0,1,0,23.0,5.891199894,71.40024146,52318,5.0,24.8,12,4,9,0,0,0,0,0,1,0,420.6330949207264,4.139404533111377,0.24,65.1561202,0.0,2,34.70623619106561,5097.994480546304,0,0,0,0.39641941554619764
210263,2,0,1,2,0,20.0,4.190227524,77.89708203,38773,4.0,19.9,38,4,2,0,1,0,0,1,1,0,326.4064971613918,4.6384486344086024,0.76,59.899678635,0.0,5,17.55800670288717,6067.95538878855,2,3,1,0.5036569103132593
216430,0,0,0,0,0,20.0,5.90851324,75.36859517,30500,4.0,16.0,26,3,8,0,0,0,0,0,1,0,445.3163424421451,2.662888365375392,0.52,67.226863785,0.0,2,34.9105287072553,5680.425137899349,2,3,0,0.14760093920854797
203941,0,5,0,2,0,24.0,4.588335123,84.64432981,186,2.0,20.0,38,2,2,0,0,0,0,1,0,0,388.37655143001894,4.265906654557211,0.76,65.26384052,0.0,3,21.052819200955426,7164.662568984055,1,0,0,0.13440402314761085
203922,0,3,0,4,0,17.0,5.743355563,71.30601472,40865,5.0,14.1,19,3,2,0,0,0,0,0,1,0,409.5357963174718,2.412997095244536,0.38,64.369785175,0.0,2,32.98613312304305,5084.547735248856,2,2,0,0.2050408698369408
204496,0,2,0,4,0,20.0,5.065505614,66.87849058,93976,6.0,8.4,10,2,8,0,0,0,1,0,1,1,338.7733694888361,1.6261718847490156,0.2,58.76677336,0.0,6,25.65934712546552,4472.732502259149,3,3,1,0.8734673179134741
214652,1,0,0,1,0,26.0,4.83627051,58.08281778,49136,2.0,13.3,39,2,5,0,0,0,1,1,0,0,280.9042187671177,2.6943418058343,0.78,53.22276144,0.0,6,23.38951244589566,3373.613721264684,2,1,0,0.336401334493372
201034,1,3,0,1,0,21.0,5.84441527,69.22654643,22758,4.0,16.5,21,3,7,0,0,0,1,0,1,0,404.588685044856,2.775714557371427,0.42,63.835349565,0.0,5,34.15718984820917,4792.314730624946,1,3,1,0.5088232681586226
207840,0,6,0,1,0,23.0,6.994699947,86.9104773,34419,6.0,21.1,29,3,2,0,0,0,0,0,1,0,607.9127109640547,2.9740510744111393,0.58,78.428738385,0.0,2,48.9258273485618,7553.431064513815,2,0,0,0.05754416890652038
217287,0,0,1,4,0,20.0,5.081022422,87.67381273,48662,6.0,12.2,1,0,5,0,1,0,0,0,1,0,445.47260830335904,2.354747578044741,0.02,69.242018475,0.0,2,25.816788852866747,7686.697438615109,2,3,0,0.29157190012159034
210269,0,0,0,0,0,22.0,4.684849176,84.18393999,44380,2.0,17.3,31,3,6,0,0,0,0,1,0,0,394.389061894585,3.615578958428595,0.62,65.516215875,0.0,3,21.947811801867882,7086.935752239921,2,0,0,0.06471453570712649
210993,0,1,0,4,0,18.0,6.253797899,66.1685887,25726,6.0,7.7,41,0,0,0,0,0,1,0,1,1,413.8049809918552,1.2118736104608983,0.82,64.35328384499999,0.0,6,39.10998816153682,4378.282130549768,2,2,1,0.6018466874750482
201355,0,5,0,2,0,25.0,6.963637784,82.52895697,44918,5.0,13.4,37,0,9,0,0,0,0,0,1,0,574.7017630304022,1.8970395155811404,0.74,76.082667405,0.0,2,48.49225118675243,6811.0287385561105,2,0,0,0.06535790237132684
202115,2,5,0,4,0,20.0,5.554364535,76.40015469,29657,4.0,22.6,36,0,9,1,0,1,0,0,1,0,424.35430967864994,3.9969124488009333,0.72,65.97190001999999,1.0,2,30.85096538766577,5836.983636655928,2,3,0,0.12586955113403137
201328,1,6,0,0,0,19.0,4.392574021,77.8761936,51582,3.0,7.3,28,4,6,0,0,0,0,1,0,1,342.0769448617264,1.624903666779228,0.56,60.900966905,0.0,4,19.294706529964106,6064.70152962468,0,3,0,0.23126663479699539
204194,2,0,0,0,0,22.0,5.505836634,70.51042547,45362,2.0,23.5,4,0,4,0,0,0,0,0,0,0,388.21888363165266,4.192059372096216,0.08,62.784395905,0.0,0,30.314237040296444,4971.720099960425,2,0,0,0.10192315475402439
213660,0,0,0,2,0,23.0,6.46819882,39.11454081,47347,4.0,22.1,16,4,9,0,0,0,1,0,1,0,253.00062671208383,3.3646971727935613,0.32,51.898264505,0.0,5,41.83759597504939,1529.9473027771555,2,0,0,0.4727134377657209
218038,0,3,1,2,0,24.0,5.700302445,88.7350498,43946,3.0,21.9,18,3,8,0,1,0,0,0,0,0,505.8166213321368,3.775665184300575,0.36,72.869037125,0.0,0,32.49344796447298,7873.90906300848,2,0,0,0.09524681058100044
204949,0,1,0,3,0,18.0,5.212568493,66.6064072,50589,3.0,16.4,31,2,9,1,0,1,1,0,0,0,347.1904596026484,3.087019023210549,0.62,59.366046065000006,1.0,3,27.170870294216293,4436.413480092213,0,2,0,0.15775489503035214
215872,2,5,0,4,0,20.0,4.266395929,67.03447709,72988,5.0,12.0,43,1,9,0,0,0,1,1,1,0,285.99562015941973,2.7482619980245957,0.86,54.849218189999995,0.0,8,18.20213422298777,4493.621118729734,0,3,1,0.6178028368595542
204610,0,6,0,2,0,25.0,5.127508485,61.26951423,30787,5.0,9.5,16,0,1,0,0,0,1,0,1,1,314.1599540861532,1.8173093410100893,0.32,56.27229954,0.0,6,26.291343263746995,3753.9533739801723,2,0,0,0.11802082313926794
219844,2,5,1,2,0,21.0,4.294513986,77.48302031,32021,6.0,11.5,31,4,6,0,1,0,0,1,1,0,332.75191439881706,2.616899169427288,0.62,60.214080085,0.0,5,18.44285037594961,6003.618436359872,2,3,1,0.7759576644594893
202026,1,5,0,3,0,18.0,6.760899965,84.04001002,5378,4.0,5.3,46,1,8,0,0,0,0,0,1,1,568.1861008028177,0.7724934085961418,0.92,75.824504835,0.0,3,45.709768336737,7062.7232841617,1,2,0,0.07126905086215751
214581,0,2,0,0,0,19.0,6.729621749,91.67697505,63591,5.0,24.5,53,3,8,0,0,0,0,0,1,0,616.9513651790103,3.5873143345877563,1.06,79.48659627,0.0,2,45.28780888461382,8404.667754318321,0,3,0,0.05888997021834147
208097,0,1,0,2,0,24.0,6.42952495,69.94346888,81421,3.0,14.5,52,3,6,0,0,0,1,0,0,0,449.70327825350853,2.2206822258945498,1.04,67.11935919,0.0,3,41.33879108267251,4892.088838967528,3,0,0,0.1525943615947856
217339,0,0,0,4,0,24.0,5.956857523,75.21634179,64196,6.0,16.4,21,0,9,0,0,0,0,0,1,0,448.0530314443008,2.7076747203848663,0.42,67.39245851,0.0,2,35.484151549321695,5657.4980722701,0,0,1,0.6098369080599647
209478,0,0,0,1,0,26.0,5.175476698,78.46865551,84845,2.0,19.1,36,0,0,0,0,0,0,0,0,0,406.1126981153943,3.6205258962173135,0.72,65.11171124500001,0.0,0,26.785559051540982,6157.329897547054,3,1,0,0.07962873181275862
215104,2,0,0,0,0,20.0,6.901314992,83.51567244,57351,6.0,21.7,29,0,9,0,0,0,0,0,1,0,576.3679622771332,3.0994177557780707,0.58,76.26441118,0.0,2,47.628148618803955,6974.867543105376,0,3,0,0.049780437529966436
204989,0,1,0,2,0,21.0,4.425117602,81.04890836,72059,3.0,15.2,14,3,5,0,0,0,0,1,0,0,358.65095100672096,3.359028722984336,0.28,62.65004219,0.0,3,19.581665791530234,6568.9255463476775,0,3,0,0.18782315446977957
200738,1,0,0,4,0,21.0,6.547314652,86.40001472,40604,4.0,24.2,2,1,9,0,0,0,0,0,1,0,565.6880823092716,3.6405678483594675,0.04,75.93658062,0.0,2,42.86732915229388,7464.962543616217,2,3,0,0.05663687116625681
219817,2,1,0,3,0,23.0,5.628268627,63.45198242,90570,6.0,23.8,18,1,2,0,0,0,1,0,1,0,357.1248019754415,4.1548330830400495,0.36,59.867334345,0.0,5,31.67740773767246,4026.154073027989,3,0,1,0.706360810894262
203376,0,0,0,0,0,18.0,5.203299541,88.59955793,60346,2.0,6.6,50,3,3,0,0,0,0,0,0,1,461.0100391099719,1.244508244155391,1.0,70.31627667000001,0.0,1,27.07432611337081,7849.881665391426,0,2,0,0.06498371752487957
211150,0,4,0,4,0,17.0,6.232523509,63.25463486,49271,2.0,11.0,21,3,4,0,0,0,1,0,0,0,394.23599881816097,1.737064218453579,0.42,62.789934975,0.0,3,38.84434929023767,4001.1488312719275,2,2,0,0.055872010894302875
207305,0,2,0,0,0,24.0,4.734731716,75.21634179,69944,6.0,7.8,2,2,9,1,0,1,0,1,1,1,356.1291990346092,1.6133263349829277,0.04,61.281829474999995,1.0,6,22.417684422496304,5657.4980722701,0,0,1,0.7181759063385438
204744,0,4,1,4,0,20.0,6.174162582,80.69440189,75524,4.0,18.0,8,3,8,0,1,0,0,0,1,0,498.22035672610804,2.868908761089545,0.16,71.218013855,0.0,2,38.12028358896891,6511.586496384834,3,3,0,0.427774474025827
213079,2,6,1,3,0,22.0,5.623744378,64.69143964,27017,5.0,23.4,12,4,2,0,1,0,1,0,1,0,363.8081199801763,4.088232886489677,0.24,60.464441709999996,0.0,5,31.626500829086602,4184.982362695763,2,0,1,0.8803007034180739
212806,0,1,0,4,0,22.0,5.220080405,74.07621355,38387,4.0,22.9,0,0,1,0,0,0,0,0,1,0,386.6837908289505,4.304446221992767,0.0,63.138508800000004,0.0,2,27.249239434664965,5487.285413905204,2,0,0,0.16821490790650143
214994,0,0,0,1,0,21.0,5.4661447975,78.037951,61952,4.0,14.2,22,3,7,0,0,0,0,0,1,0,426.56673986620996,2.551137370047909,0.44,66.3496994875,0.0,2,29.878738947236318,6089.921796278402,0,3,0,0.11063648542241337
206132,0,5,0,4,0,25.0,6.161521782,64.46786601,58863,2.0,12.3,51,4,5,0,0,0,1,0,0,0,397.22016065967244,1.964378697101848,1.02,63.041541914999996,0.0,3,37.96435067006046,4156.105747883313,0,0,0,0.06623563432692924
204205,2,1,0,4,0,21.0,5.424866913,78.9066164,61450,4.0,6.3,35,1,1,0,0,0,0,0,1,1,428.0578925251432,1.1402989608991512,0.7,66.57764276500001,0.0,3,29.429181023762148,6226.2541116967495,0,3,0,0.12055551101740072
218892,0,0,0,2,0,24.0,4.62470798,72.54698679,63193,3.0,20.9,55,3,5,0,0,0,0,1,0,0,335.5086287326676,4.423553812949091,1.1,59.397033295,0.0,3,21.38792390027568,5263.065292308435,0,0,1,0.6212889862257456
218164,1,2,0,4,0,19.0,6.400938382,64.25594296,78601,5.0,15.5,52,2,4,0,0,0,1,0,1,0,411.2983315642667,2.3842711758223833,1.04,64.13266339,0.0,5,40.972012170160774,4128.8262056787735,3,3,0,0.3048566747029478
204307,0,5,1,1,0,23.0,6.173283699,72.09188936,32981,4.0,11.6,43,2,9,0,1,0,0,0,1,0,445.0436854161995,1.8491113357186624,0.86,66.912363175,0.0,2,38.10943162833912,5197.24051149448,2,0,0,0.23111646559651042
212531,0,1,0,0,0,18.0,4.980429377,62.64317628,71838,5.0,10.2,10,1,9,0,0,0,1,1,1,0,311.9899154135016,2.0077043184926846,0.2,56.223735024999996,0.0,8,24.80467677928461,3924.1675344471546,0,2,1,0.7835576132689666
204058,2,4,1,4,0,20.0,6.550561029,84.15495083,49468,5.0,15.3,2,3,1,0,1,0,0,0,1,0,551.2621413044092,2.3005577925356713,0.04,74.83028056,0.0,2,42.90984979465354,7082.055749199719,2,3,0,0.11296069611778568
202617,2,5,0,0,0,25.0,6.857213728,79.46715297,48119,2.0,20.5,34,4,2,0,0,0,0,0,0,0,544.9232522709599,2.9465818934806776,0.68,74.019645125,0.0,0,47.02138011147165,6315.02840115738,2,0,0,0.03915067532272687
206750,2,6,0,4,0,16.0,6.415394771,82.71884684,42687,2.0,10.7,1,4,7,0,0,0,0,0,0,0,530.6740574804859,1.6422642642661751,0.02,73.43639727499999,0.0,0,41.15729006777414,6842.407622539377,2,2,0,0.04777637295332875
207020,0,2,1,2,0,20.0,6.075857748,56.82177761,48816,3.0,18.8,58,2,3,0,1,0,1,0,0,0,345.2410377468514,3.044111565893535,1.16,58.790177545,0.0,3,36.916047373931626,3228.714410760297,2,3,0,0.21023201109279918
214411,2,0,0,0,0,19.0,4.319520566,87.51330828,36556,5.0,19.0,48,3,2,0,0,0,0,1,1,0,378.0155349141581,4.299108854967144,0.96,65.35425697,0.0,5,18.658257920096958,7658.579126110318,2,3,1,0.7834837348159372
211506,1,5,0,4,0,20.0,5.810329815,69.22243593,43537,6.0,14.3,27,2,2,0,0,0,1,0,1,0,402.20518335100627,2.4194927267354203,0.54,63.66286704,0.0,5,33.75993255907794,4791.745636082956,2,3,1,0.7490677408809933
206427,2,2,0,1,0,21.0,4.706532084,85.66014281,57614,4.0,7.7,42,1,8,0,0,0,0,1,1,1,403.1622104552869,1.6019866018645306,0.84,66.362731825,0.0,6,22.151444257721383,7337.660066229594,0,3,0,0.16332760456085996
203230,1,1,0,4,0,16.0,5.04326105,83.02062076,25840,2.0,18.8,54,4,4,0,0,0,0,0,0,0,418.69466302572937,3.655268479907315,1.08,66.72661563,0.0,0,25.434482018447103,6892.423471375743,2,2,0,0.1332966750396612
217594,0,0,0,0,0,19.0,4.084396363,77.47239191,50414,5.0,21.0,52,3,3,0,0,0,0,1,1,0,316.4279557501146,5.018645027438096,1.04,59.158177769999995,0.0,5,16.682293650087626,6001.971508256634,0,3,1,0.5028972980587417
205194,0,4,0,1,0,19.0,4.277290523,90.73050264,64883,3.0,6.6,14,1,2,0,0,0,0,1,0,1,388.0807190890984,1.5077820321317523,0.28,66.751703935,0.0,4,18.29521421814561,8232.024109307047,0,3,0,0.12902396530613092
200563,0,0,0,4,0,20.0,5.4661447975,65.46915713,59319,4.0,17.1,44,1,4,0,0,0,1,0,1,0,357.8638926428595,3.07214429773375,0.88,60.0653025525,0.0,5,29.878738947236318,4286.21053531263,0,3,0,0.32530984837322063
219285,0,4,0,0,0,24.0,6.020902336,61.93794854,28126,3.0,9.9,57,1,6,0,0,0,1,0,0,1,372.92233905153375,1.617408587255721,1.14,61.07348595,0.0,4,36.251264939650255,3836.3094693436883,2,0,0,0.2050193960452554
213770,0,0,0,4,0,17.0,4.389027532,74.25470882,56203,3.0,22.9,16,2,8,0,0,0,0,1,0,0,325.90596139162324,5.101327589719046,0.32,59.07249207,0.0,3,19.26356267665401,5513.761781942986,0,2,1,0.6307348274437874
211222,0,6,0,4,0,22.0,4.879828925,73.37702785,46962,4.0,12.3,40,0,8,0,0,0,0,1,1,0,358.06734293296057,2.4699643673000278,0.8,61.08765855,0.0,5,23.812730337266654,5384.1882160996765,2,0,1,0.5893884668564122
219106,1,5,0,3,0,25.0,6.987304608,67.54843021,39244,6.0,12.5,41,0,1,0,0,0,1,0,1,0,471.98145766949943,1.7637170534324522,0.82,68.710738145,0.0,5,48.82242568497803,4562.790423835241,2,0,0,0.056116505972570375
206685,0,5,0,4,0,16.0,6.042897967,66.80081001,44961,4.0,19.7,35,0,9,0,0,0,1,0,1,0,403.6704790033823,3.2069554314314725,0.7,63.614894840000005,0.0,5,36.51661583957274,4462.3482179921175,2,2,0,0.4919211297696827
202003,0,1,0,2,0,19.0,4.779961317,77.82701828,47423,6.0,22.2,58,4,9,0,0,0,0,1,1,0,372.01013679585185,4.5492163887986825,1.16,62.813315725,0.0,5,22.84803019201637,6057.044774355455,2,3,0,0.17249539950718115
214902,1,3,0,4,0,21.0,6.335603136,71.95933123,26713,5.0,15.9,17,0,4,0,0,0,0,0,1,0,455.90576460525074,2.470630904981895,0.34,67.657681295,0.0,2,40.13986709689303,5178.145351068853,2,3,0,0.15789774990526634
208887,0,5,0,4,0,19.0,4.261353987,57.59786084,31723,5.0,11.4,42,3,7,0,0,0,1,1,1,0,245.44487393320517,2.6138671692277846,0.84,50.105700354999996,0.0,8,18.159137802520792,3317.5135733440056,2,3,1,0.9588577787072716
216739,0,1,0,4,0,22.0,5.072980551,81.07278546,50891,4.0,15.7,54,2,1,0,0,0,0,0,1,0,411.28066385397557,3.0350007786062525,1.08,65.901295485,0.0,2,25.73513167082426,6572.796542243188,0,0,0,0.09634298470775972
219236,1,0,0,4,0,25.0,4.003328535,78.94714538,49676,5.0,24.0,57,2,9,0,0,0,0,1,1,0,316.0513598565474,5.8489101701918695,1.14,59.490215365,0.0,5,16.026639359145243,6232.651763650854,2,0,1,0.5830391017896687
203168,1,4,0,4,0,24.0,6.377921332,92.31982937,40438,5.0,24.1,30,1,0,0,0,0,0,0,1,0,588.808609105523,3.720329217483619,0.6,78.04952134499999,0.0,2,40.67788051718065,8522.950894905913,2,0,0,0.06631184486118691
206649,0,0,0,2,0,16.0,6.70443061,78.34194174,49132,3.0,12.7,45,3,4,0,0,0,0,0,0,0,525.2381122484926,1.8664309665140373,0.9,72.69312392,0.0,0,44.94938980430497,6137.459835593553,2,2,0,0.0939815254771824
218997,2,6,0,2,0,18.0,5.390768487,100.0,31658,4.0,14.2,37,2,7,0,0,0,0,0,1,0,539.0768487,2.586158938155937,0.74,76.953842435,0.0,2,29.060384880432267,10000.0,2,2,0,0.0374452014156315
209875,0,6,1,2,0,17.0,6.413500823,64.0792563,55092,4.0,13.5,27,2,5,0,1,0,1,0,1,0,410.97236301727787,2.0726181460405724,0.54,64.10713226499999,0.0,5,41.13299280662167,4106.15108796109,0,2,1,0.6645032127799232
215105,0,6,0,1,0,20.0,6.110437992,57.45620545,43471,3.0,19.0,36,2,8,0,0,0,1,0,0,0,351.0825806578374,3.0593655430542785,0.72,59.280292685,0.0,3,37.33745245407699,3301.2155447126097,2,3,0,0.3062644715366013
209960,2,2,0,2,0,18.0,5.4661447975,60.4659872,12981,4.0,16.2,14,1,8,0,0,0,1,0,1,0,330.5158413589816,2.910452492589868,0.28,57.5637175875,0.0,5,29.878738947236318,3656.135608070564,1,2,1,0.7686786193498769
215985,0,6,0,0,0,21.0,6.807968295,96.92275149,9245,2.0,24.9,42,0,4,0,0,0,0,0,0,0,659.847019208084,3.6045330459930836,0.84,82.50121722,0.0,0,46.34843230572521,9394.019756392296,1,3,0,0.12128542033674461
202043,0,0,0,0,0,22.0,5.325222471,76.5353866,14196,4.0,23.9,55,1,3,0,0,0,0,0,1,0,407.5679605489923,4.40534929724175,1.1,64.893805655,0.0,2,28.357994365643346,5857.665402011459,1,0,0,0.33177972567546365
203820,0,4,0,2,0,18.0,6.678092892,74.69395838,67575,4.0,11.1,4,4,9,0,0,0,0,0,1,0,498.8131925328218,1.6376287809659604,0.08,70.73744364999999,0.0,2,44.59692467418092,5579.187418473172,0,2,0,0.0979429371376841
207363,2,2,0,3,0,16.0,5.575030629,73.08693479,53967,6.0,18.2,58,0,8,0,0,0,0,0,1,0,407.46190003397567,3.207031149223424,1.16,64.41862054,0.0,2,31.080966514288132,5341.700036997712,0,2,0,0.16257397264889448
208323,0,6,0,4,0,17.0,4.050149891,85.03951062,4103,6.0,12.6,35,2,2,0,0,0,0,1,1,0,344.4227646682864,3.0360349218528984,0.7,62.770504765,0.0,5,16.403714139567313,7231.718366489093,1,2,0,0.2184435311767448
201456,0,6,0,3,0,20.0,5.500215952,75.21634179,43470,4.0,7.0,8,2,0,0,0,0,0,0,1,1,413.7061229644422,1.2499517982873674,0.16,65.109250655,0.0,3,30.25237551863526,5657.4980722701,2,3,0,0.4775420663826918
205678,0,4,0,4,0,22.0,6.570257051,69.05170912,33055,3.0,15.2,3,0,5,0,0,0,1,0,0,0,453.68747872928094,2.2787727495031436,0.06,67.37713981499999,0.0,3,43.16827771621521,4768.138532393091,2,0,0,0.19714089949910305
210711,0,0,0,3,0,26.0,5.010660135,73.29447087,78396,5.0,8.1,59,4,3,0,0,0,0,0,1,1,367.25368330422776,1.5849224534669628,1.18,61.70053611,0.0,3,25.10671498847822,5372.079460113278,3,1,0,0.24179249266415562
209561,1,4,0,4,0,16.0,6.628657961,63.81586709,41214,3.0,8.1,39,0,2,1,0,1,1,0,0,1,423.01355542424636,1.2038061745668216,0.78,65.05122335,1.0,4,43.93910636392868,4072.4648924485446,2,2,0,0.042256104963250996
201427,1,5,0,0,0,16.0,5.656803526,78.18426614,109709,2.0,16.3,8,2,8,0,0,0,0,0,0,0,442.27303237847445,2.831432395839594,0.16,67.37615070000001,0.0,0,31.999426131766032,6112.779471850351,3,2,0,0.08938076654161116
208608,0,2,0,4,0,24.0,5.552916626,78.81498467,61596,2.0,15.5,5,2,9,0,0,0,0,0,0,0,437.65303875197816,2.741947392025803,0.1,67.172075465,0.0,0,30.834883055307223,6211.801808532336,0,0,0,0.07088105690796552
215364,0,2,0,3,0,21.0,5.334048692,52.98336188,40027,5.0,7.7,53,1,6,0,0,0,1,0,1,1,282.6158321337766,1.4169913514643202,1.06,53.1619244,0.0,6,28.452075448626907,2807.2366361070367,2,3,1,0.8931205782580556
216839,1,5,0,2,0,20.0,4.22514,62.86805237,51230,4.0,5.3,30,1,1,0,0,0,1,1,1,1,265.6263227905818,1.225393860083142,0.6,52.559726185,0.0,9,17.851808019599996,3952.3920087970628,0,3,0,0.4565710290478733
209237,0,5,0,4,0,25.0,5.077041202,89.74738467,56471,3.0,22.3,22,4,7,0,0,0,0,0,0,0,455.6511697413332,4.307479722468703,0.44,70.258898345,0.0,0,25.776347366805606,8054.593055104951,0,0,0,0.2428024402127475
206433,2,5,0,4,0,19.0,4.230714239,69.07874524,45129,3.0,17.3,10,1,9,0,0,0,1,1,0,0,292.2524310991215,3.9947221278665395,0.2,55.69294381500001,0.0,6,17.89894297207735,4771.873043932823,2,3,0,0.3327396400293397
201911,0,2,0,1,0,26.0,5.933405533,75.21634179,90281,5.0,6.2,42,4,2,0,0,0,0,0,1,1,446.28905854880514,1.02761201216938,0.84,67.27519856,0.0,3,35.205301219035015,5657.4980722701,3,1,0,0.09906093037559058
200503,0,3,0,4,0,20.0,5.913052495,79.16072494,46948,4.0,22.0,2,3,5,0,0,0,0,0,1,0,468.0815221124757,3.6587074565361837,0.04,69.145624945,0.0,2,34.96418980862572,6266.420373026337,2,3,0,0.0852647485056976
202534,0,2,0,0,0,21.0,4.278159956,90.14825818,28363,6.0,12.5,44,0,0,0,0,0,0,1,1,0,385.6686682488254,2.855080701852731,0.88,66.46492887,0.0,5,18.302652609121917,8126.708452887937,2,3,0,0.2504020733025118
217814,0,0,0,4,0,22.0,4.662529153,74.60427416,78763,6.0,8.2,28,3,7,0,0,0,0,1,1,1,347.8446032094046,1.7217742372946268,0.56,60.61478284500001,0.0,6,21.7391781025749,5565.797722940444,3,0,1,0.85918048011573
202781,1,3,0,2,0,22.0,5.645431704,87.38224119,54493,4.0,22.7,10,3,3,1,0,1,0,0,1,0,493.3104747806007,3.950965074425328,0.2,71.918279115,1.0,2,31.870899124528343,7635.656075387333,0,0,0,0.030425033328682655
201710,2,6,0,4,0,18.0,6.618086631,80.50202473,31991,5.0,8.7,4,4,5,0,0,0,0,0,1,1,532.7693736340444,1.2950115825917816,0.08,73.34144552000001,0.0,3,43.79907065542093,6480.575985629532,2,2,1,0.6054959588370588
204401,0,6,0,4,0,24.0,4.309252789,87.60700797,46974,4.0,11.6,6,0,6,0,0,0,0,1,1,0,377.5207434306677,2.630831244001057,0.12,65.34976793,0.0,5,18.56965959950428,7674.987845455643,2,0,0,0.3029580738713094
