student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,scholarship_binary,sports_binary,academic_score,engagement_score,low_attendance,low_cgpa,high_failures,low_study_hours,low_income,gender_encoded,department_encoded,parental_education_encoded,disengaged
204635,MALE,COMMERCE,Yes,Unknown,Y,19.0,4.35661816,78.95730358,55923,5.0,18.5,54,4,5,NO,1,1,0,63.470281874,22,0,1,1,0,0,1,3,4,1
203540,MALE,ECE,No,Secondary,-,16.0,4.257536468,87.22258529,55786,2.0,17.6,21,3,9,YES,0,0,0,54.45445792699999,27,0,1,0,0,0,1,5,3,0
205876,Other,COMMERCE,No,Unknown,No,23.0,5.797491817,86.10795649,37628,6.0,15.5,28,2,3,Yes,0,0,1,64.15317936533333,17,0,0,1,0,1,4,3,4,0
202383,MALE,CIVIL,No,Unknown,Yes,26.0,6.393135674,64.90940569,18818,4.0,13.0,40,3,8,No,0,0,0,64.77183341033333,25,1,0,1,0,1,1,2,4,0
219739,Male,COMMERCE,No,Secondary,Y,20.0,6.17391107,59.72797689,63603,2.0,22.4,35,3,1,NO,1,0,0,60.45461508366667,11,1,0,0,0,0,2,3,3,1
205977,Female,ARTS,No,Graduate,,23.0,5.500271303,60.82196799,51141,4.0,15.1,54,0,8,NO,0,0,0,63.747946911999996,16,1,0,1,0,0,0,0,0,0
201160,MALE,CS,YES,Postgraduate,-,18.0,5.256830454,75.09409398,23084,6.0,19.2,36,2,0,NO,1,0,0,60.812380464,6,0,0,1,0,1,1,4,1,1
205955,Male,CS,No,Secondary,N,19.0,6.718552868,81.76106083,33885,6.0,11.7,16,2,1,YES,0,0,0,63.45441592233333,8,0,0,1,0,1,2,4,3,0
208967,Other,BIO,No,Graduate,,19.0,5.85319461,96.9698192,21025,2.0,14.1,42,1,7,YES,0,0,0,72.35691881,17,0,0,0,0,1,4,1,0,0
213163,Female,UNKNOWN,No,Secondary,No,21.0,4.853182771,84.52436693,69361,2.0,10.6,44,3,4,YES,0,0,0,64.28989060066667,17,0,1,0,0,0,0,7,3,0
214285,Female,CIVIL,No,Graduate,N,18.0,6.91873772,42.84497563,64031,6.0,13.4,56,2,6,NO,1,0,0,66.11384795566667,18,1,0,1,0,0,0,2,0,1
210978,Male,ARTS,No,Primary,No,25.0,4.327839549,61.15882425,66029,4.0,16.6,47,1,5,NO,0,0,0,55.65351168666667,13,1,1,1,0,0,2,0,2,0
202768,OTHER,BIO,No,Postgraduate,No,20.0,4.778009981,77.34674501,35324,4.0,8.7,47,1,1,YES,0,0,0,62.760740074666664,5,0,1,1,1,1,3,1,1,0
202634,Female,ECE,No,Postgraduate,,26.0,5.853992089,60.033821,52652,3.0,23.2,23,2,7,NO,1,0,0,54.94677341166666,20,1,0,0,0,0,0,5,1,1
201573,Male,ECE,No,Graduate,Yes,19.0,4.148628183,87.01897638,49566,3.0,8.9,25,2,9,YES,0,0,0,55.182167162333336,24,0,1,0,1,1,2,5,0,0
219185,Female,UNKNOWN,Yes,Primary,Yes,20.0,4.800392472,69.58267715,41245,4.0,18.6,1,0,3,NO,0,1,0,45.21009883833333,6,1,1,1,0,1,0,7,2,0
203951,Female,BIO,YES,Postgraduate,No,22.0,5.23029353,65.21288814,25934,5.0,15.1,17,1,8,NO,0,0,0,51.38200075866666,19,1,0,1,0,1,0,1,1,0
211585,Female,COMMERCE,No,Unknown,-,23.0,5.279921469,79.56483567,68435,6.0,20.9,5,1,4,YES,1,0,0,51.93572471266666,11,0,0,1,0,0,0,3,4,1
216259,Other,UNKNOWN,YES,Graduate,-,21.0,5.85487448,63.18420244,42539,4.0,9.1,55,4,0,YES,1,0,0,66.56296646533333,12,1,0,1,1,1,4,7,0,1
213637,OTHER,ME,Yes,Primary,No,21.0,6.402396977,70.90627652,81206,6.0,22.3,27,0,8,YES,0,1,0,62.283867841,16,0,0,1,0,0,3,6,2,0
218843,Female,ECE,YES,Unknown,Y,17.0,5.882571516,83.39304759,76622,4.0,23.3,20,0,3,NO,1,0,0,61.09743852366666,6,0,0,1,0,0,0,5,4,1
201329,Female,BIO,Yes,Unknown,Y,22.0,4.261435259,71.51011716,26365,4.0,8.9,12,2,1,NO,0,1,0,46.760211442999996,8,0,1,1,1,1,0,1,4,0
214193,Female,ME,NO,Postgraduate,Y,21.0,5.096586126,72.97578594,44064,2.0,19.3,18,4,1,YES,0,0,0,53.375666412,14,0,0,0,0,1,0,6,1,0
203916,Male,CIVIL,No,Unknown,-,17.0,5.985758394,85.74134965,27413,6.0,12.7,45,1,3,NO,0,0,0,70.651196865,9,0,0,1,0,1,2,2,4,0
203772,OTHER,UNKNOWN,YES,Unknown,-,18.0,4.675129393,75.09409398,57170,4.0,10.9,58,2,4,NO,0,0,0,65.23720849233332,14,0,1,1,0,0,3,7,4,0
205484,Female,BIO,NO,Unknown,-,19.0,5.500271303,61.385525,58657,3.0,19.9,32,3,8,NO,0,0,0,56.58368068166666,25,1,0,0,0,0,0,1,4,0
206081,Female,BIO,No,Postgraduate,Yes,18.0,4.518141452,43.22251078,46173,4.0,6.1,33,1,3,YES,1,0,0,46.557460494000004,9,1,1,1,1,1,0,1,1,1
212405,Other,ME,NO,Graduate,-,18.0,4.293885522,85.05433402,34156,4.0,17.0,54,2,5,NO,1,0,0,64.98572781600001,16,0,1,1,0,1,4,6,0,1
201050,Female,ME,YES,Unknown,Y,22.0,6.801825409,85.27078059,67649,5.0,16.1,48,0,5,NO,0,0,0,75.590361222,10,0,0,1,0,0,0,6,4,0
210078,Other,ARTS,YES,Unknown,Y,23.0,5.344065456,61.14731686,85320,4.0,19.7,1,1,0,No,0,0,0,45.39785567133334,3,1,0,1,0,0,4,0,4,0
200623,Female,BIO,No,Graduate,N,22.0,5.149852521,90.54495662,25696,4.0,18.3,14,4,1,YES,1,0,0,57.579416257666665,14,0,0,1,0,1,0,1,0,1
208009,OTHER,CS,NO,Secondary,N,24.0,6.565953188,79.56680092,72357,2.0,8.7,55,2,1,NO,0,0,0,75.03313954933333,8,0,0,0,1,0,3,4,3,0
213055,MALE,ME,Yes,Unknown,N,16.0,5.75114666,76.19836669,40488,2.0,22.1,13,0,9,No,0,1,0,55.94857664033333,18,0,0,0,0,1,1,6,4,0
209531,Other,UNKNOWN,YES,Primary,Yes,24.0,5.267959969,98.72715856,52335,4.0,10.7,28,4,0,YES,0,0,0,65.29128074633333,12,0,0,1,0,0,4,7,2,0
209292,Other,CS,No,Primary,,18.0,5.438977174,75.93632051,34731,4.0,12.2,42,0,7,NO,0,0,0,63.975782022999994,14,0,0,1,0,1,4,4,2,0
210934,Female,BIO,NO,Unknown,Y,26.0,6.53320368,47.71544178,81427,4.0,24.7,47,0,8,No,1,0,0,62.64731760066666,16,1,0,1,0,0,0,1,4,1
203080,Female,CS,Yes,Unknown,,18.0,5.500271303,81.91484893,49373,4.0,15.1,43,1,2,Yes,1,1,1,66.40914452733332,12,0,0,1,0,1,0,4,4,1
201501,Female,ARTS,No,Primary,,21.0,4.111549589,93.89946621,63014,2.0,17.1,4,2,2,NO,0,0,0,50.06092114133333,10,0,1,0,0,0,0,0,2,0
204995,Female,CIVIL,No,Secondary,Y,22.0,4.636981988,61.53789569,40098,5.0,23.1,39,0,0,YES,0,0,0,54.646278646999995,0,1,1,1,0,1,0,2,3,0
209781,Female,ECE,NO,Unknown,N,20.0,4.535345893,80.44232999,43238,3.0,20.2,33,1,1,NO,0,0,0,57.809428462,5,0,1,0,0,1,0,5,4,0
218984,Male,COMMERCE,NO,Graduate,Y,22.0,5.536748666,70.85545887,22282,2.0,16.7,31,1,6,No,1,0,0,59.27371432433333,15,0,0,0,0,1,2,3,0,1
211237,OTHER,BIO,No,Postgraduate,Yes,19.0,5.549437665,84.09690351,36215,6.0,7.2,45,3,8,NO,0,0,0,67.97625937800001,25,0,0,1,1,1,3,1,1,0
214672,Female,COMMERCE,Yes,Unknown,,20.0,6.954253716,68.91903785,56167,4.0,17.6,40,2,6,NO,0,1,0,68.78031326833333,18,1,0,1,0,0,0,3,4,0
218190,OTHER,UNKNOWN,Yes,Postgraduate,-,21.0,4.355541965,77.54164866,43002,3.0,13.6,31,0,3,NO,1,1,0,55.373537756333334,6,0,1,0,0,1,3,7,1,1
213038,Other,ECE,No,Unknown,Yes,19.0,6.651265891,70.43845946,57031,4.0,11.3,36,2,5,NO,1,0,0,66.387867293,16,0,0,1,0,0,4,5,4,1
207770,OTHER,BIO,NO,Unknown,Yes,23.0,4.54927086,52.44492586,55575,4.0,21.4,6,2,4,Yes,0,0,1,40.479832058,19,1,1,1,0,0,3,1,4,0
202532,Other,BIO,Yes,Primary,Yes,23.0,5.500271303,84.91882657,80139,3.0,5.3,15,4,2,No,1,1,0,57.977004486,16,0,0,0,1,0,4,1,2,1
213310,Female,BIO,No,Unknown,,24.0,6.651189304,75.51157155,77601,4.0,9.3,50,4,9,No,0,0,0,72.57608465166668,30,0,0,1,1,0,0,1,4,0
212545,Female,UNKNOWN,No,Postgraduate,-,16.0,5.225546288,85.48047976,5561,5.0,10.2,33,2,5,NO,1,0,0,62.771875367999996,16,0,0,1,0,1,0,7,1,1
201100,OTHER,CS,No,Secondary,,24.0,6.599689009,85.16434652,39607,3.0,19.3,47,4,3,YES,0,0,0,74.21441566766667,18,0,0,0,0,1,3,4,3,0
214982,Female,ECE,NO,Graduate,Yes,18.0,6.97237894,87.69728602,34624,5.0,11.2,23,1,5,YES,0,0,0,68.83774717266667,13,0,0,1,0,1,0,5,0,0
213958,Other,BIO,Yes,Graduate,-,20.0,5.342732822,74.82480667,25276,2.0,11.5,18,0,6,No,0,1,0,55.161106111,12,0,0,0,0,1,4,1,0,0
214368,Other,ARTS,No,Unknown,,25.0,5.275873416,84.31751834,35672,5.0,9.9,2,4,9,No,0,0,0,52.34128924866666,30,0,0,1,1,1,4,0,4,0
215607,Male,CS,No,Secondary,Y,23.0,6.78993981,77.32251882,46070,6.0,6.9,8,2,4,NO,1,0,0,59.813121362666664,14,0,0,1,1,1,2,4,3,1
218583,Other,COMMERCE,No,Unknown,Yes,21.0,6.417907299,62.29822939,6811,2.0,24.9,3,0,1,No,0,0,0,51.77900531200001,2,1,0,0,0,1,4,3,4,0
204722,OTHER,CS,NO,Graduate,Y,19.0,4.158178,72.57365358,35991,3.0,6.8,10,3,8,YES,0,0,0,45.89631940733334,25,0,1,0,1,1,3,4,0,0
206112,Female,UNKNOWN,Yes,Unknown,Y,17.0,5.824413214,75.09409398,26834,6.0,18.6,1,2,2,YES,1,1,0,51.98362759733333,10,0,0,1,0,1,0,7,4,1
204238,Female,ECE,YES,Postgraduate,Yes,21.0,5.111693512,89.62414344,45886,6.0,19.4,38,0,8,NO,0,0,0,65.11237725866667,16,0,0,1,0,1,0,5,1,0
207978,MALE,ECE,No,Secondary,N,21.0,5.390932921,73.14245773,56109,5.0,15.2,36,0,9,NO,0,0,0,60.897401924,18,0,0,1,0,0,1,5,3,0
206435,OTHER,ECE,Yes,Primary,Y,21.0,4.472820812,80.74600369,61762,6.0,13.5,48,0,5,NO,1,1,0,62.587905167,10,0,1,1,0,0,3,5,2,1
213312,Other,ARTS,Yes,Unknown,No,22.0,5.306982727,69.17402557,36297,3.0,17.9,5,0,7,NO,0,1,0,48.95378797266667,14,1,0,0,0,1,4,0,4,0
216679,Other,COMMERCE,NO,Primary,Yes,16.0,5.214016148,59.51308357,54596,3.0,15.1,54,0,2,NO,0,0,0,61.924005811,4,1,0,0,0,0,4,3,2,0
207032,Other,UNKNOWN,No,Unknown,Y,21.0,4.121563285,76.38321021,44893,2.0,15.6,44,0,0,NO,0,0,0,58.18944615466666,0,0,1,0,0,1,4,7,4,0
213892,Male,CS,No,Primary,N,22.0,4.280306954,64.61936085,84359,6.0,12.4,51,2,0,YES,0,0,0,57.787343025,6,1,1,1,0,0,2,4,2,0
215654,MALE,ME,No,Unknown,No,19.0,6.48071619,68.30660257,65118,5.0,5.5,44,1,1,NO,0,0,0,67.56222838766666,5,1,0,1,1,0,1,6,4,0
212296,Other,UNKNOWN,No,Unknown,Y,25.0,6.343357745,76.66418527,63300,4.0,20.5,53,0,8,NO,0,0,0,72.38271097266667,16,0,0,1,0,0,4,7,4,0
201472,Other,ME,YES,Primary,Yes,24.0,6.373148949,100.0,72908,6.0,11.7,8,3,5,NO,0,0,0,64.53241141166667,19,0,0,1,0,0,4,6,2,0
217098,Female,BIO,YES,Graduate,No,21.0,5.195897712,86.21679574,43046,4.0,21.1,39,2,7,NO,0,0,0,64.844527282,20,0,0,1,0,1,0,1,0,0
212637,Female,UNKNOWN,NO,Unknown,No,16.0,5.715815237,71.73379987,59423,3.0,17.3,57,1,8,No,0,0,0,69.099216146,19,0,0,0,0,0,0,7,4,0
214339,Female,COMMERCE,No,Unknown,Y,19.0,5.040419331,93.58304044,67692,4.0,5.4,38,1,1,NO,0,0,0,65.94367545366667,5,0,0,1,1,0,0,3,4,0
217776,MALE,CS,No,Primary,-,23.0,5.313379914,76.4653463,43736,2.0,11.0,56,1,5,NO,0,0,0,68.17317012666668,13,0,0,0,0,1,1,4,2,0
200849,MALE,CS,No,Postgraduate,-,25.0,4.891185492,88.81146744,56347,5.0,15.0,25,3,3,No,1,0,0,59.43270102533334,15,0,1,1,0,0,1,4,1,1
211698,MALE,COMMERCE,YES,Unknown,Y,24.0,6.131865421,71.91805341,66049,5.0,24.2,1,2,1,NO,0,0,0,52.568076461333334,8,0,0,1,0,0,1,3,4,0
212752,Female,CS,No,Secondary,Yes,21.0,6.781492088,58.57417542,53450,5.0,13.7,47,4,1,NO,1,0,0,67.14637973266667,14,1,0,1,0,0,0,4,3,1
210590,Other,ECE,No,Postgraduate,-,25.0,4.703239988,80.12108514,503350,4.0,22.1,4,4,8,YES,0,0,0,48.885858815333336,28,0,1,1,0,0,4,5,1,0
212591,Male,CS,YES,Primary,Yes,17.0,5.312583341,66.4903195,47445,6.0,13.9,1,1,6,NO,0,0,0,46.84334588833333,15,1,0,1,0,1,2,4,2,0
213285,MALE,UNKNOWN,YES,Postgraduate,,26.0,6.79214064,92.59468963,44460,5.0,13.5,10,1,1,No,0,0,0,65.07244342233334,5,0,0,1,0,1,1,7,1,0
202210,Female,CIVIL,No,Secondary,-,20.0,6.053965585,60.31233251,9449,2.0,17.6,20,1,4,Yes,0,0,1,55.03019434466667,16,1,0,0,0,1,0,2,3,0
217372,Female,CS,Yes,Postgraduate,Yes,26.0,4.822998428,74.64211054,36275,2.0,20.2,3,0,8,NO,1,1,0,47.507625302,16,0,1,0,0,1,0,4,1,1
203202,Female,ARTS,No,Primary,,17.0,5.120263481,73.08802714,45033,2.0,20.4,6,2,8,NO,0,0,0,49.527725547,22,0,0,0,0,1,0,0,2,0
214709,Male,BIO,No,Postgraduate,,16.0,6.681142172,78.20708205,41498,4.0,20.6,51,4,4,NO,0,0,0,73.867835475,20,0,0,1,0,1,2,1,1,0
213613,Male,UNKNOWN,NO,Graduate,No,23.0,6.117407222,70.71497128,41011,6.0,19.8,31,0,9,NO,0,0,0,62.134860827333334,18,0,0,1,0,1,2,7,0,0
219549,Other,CS,No,Unknown,,17.0,5.407023836,63.62179799,50080,2.0,15.1,29,4,0,NO,1,0,0,55.78832524366666,12,1,0,0,0,1,4,4,4,1
210202,Other,ARTS,YES,Unknown,No,23.0,4.825500683,68.16574216,38369,3.0,12.5,50,3,7,No,0,0,0,61.24389272966667,23,1,1,0,0,1,4,0,4,0
201284,Female,ME,Yes,Graduate,No,23.0,4.816804619,82.1901866,43928,6.0,7.6,41,2,8,NO,1,1,0,62.40774574166667,22,0,1,1,1,1,0,6,0,1
208606,OTHER,ME,No,Postgraduate,,22.0,4.769002072,85.18018426,50270,6.0,18.5,3,0,2,No,0,0,0,50.399065638,4,0,1,1,0,0,3,6,1,0
203593,Female,UNKNOWN,NO,Unknown,-,16.0,6.238325503,79.29300301,91735,6.0,12.5,30,0,5,Yes,0,0,1,64.979528418,15,0,0,1,0,0,0,7,4,0
214273,Female,BIO,No,Postgraduate,,21.0,6.781890867,65.10417769,79256,4.0,9.7,48,4,2,NO,0,0,0,69.440707642,16,1,0,1,1,0,0,1,1,0
215354,Other,UNKNOWN,Yes,Primary,No,23.0,6.668206728,67.21370451,51169,2.0,18.3,0,4,9,NO,0,1,0,53.505144993,30,1,0,0,0,0,4,7,2,0
213133,Female,ARTS,YES,Unknown,Yes,22.0,4.950934554,79.96936398,53712,6.0,20.6,29,3,9,NO,1,0,0,58.412148630666664,27,0,1,1,0,0,0,0,4,1
212134,Female,ARTS,NO,Primary,Yes,21.0,4.245903431,61.1887119,12487,3.0,5.1,42,1,9,YES,1,0,0,53.586130725000004,21,1,1,0,1,1,0,0,2,1
203271,Other,ME,No,Postgraduate,-,21.0,5.752424288,63.38339545,74284,3.0,21.2,6,3,3,YES,0,0,0,49.777140075,15,1,0,0,0,0,4,6,1,0
204717,OTHER,CIVIL,YES,Primary,Yes,21.0,5.425627468,61.93448434,24372,2.0,23.5,41,3,8,NO,0,0,0,59.375149308666664,25,1,0,0,0,1,3,2,2,0
201004,Female,ECE,No,Primary,Yes,17.0,5.355450225,66.39715032,65165,4.0,6.5,32,1,5,NO,0,0,0,57.363062887666665,13,1,0,1,1,0,0,5,2,0
216469,Male,COMMERCE,YES,Unknown,,19.0,6.449942482,84.73656862,36134,5.0,13.9,1,4,6,NO,1,0,0,58.00401632933333,24,0,0,1,0,1,2,3,4,1
211152,OTHER,UNKNOWN,No,Postgraduate,Y,16.0,4.270412166,84.97990432,15693,2.0,15.1,22,0,4,NO,0,0,0,54.17936545933333,8,0,1,0,0,1,3,7,1,0
216887,OTHER,COMMERCE,No,Primary,Yes,19.0,5.505336953,58.82904695,38656,3.0,17.9,59,4,0,NO,1,0,0,64.84206551666665,12,1,0,0,0,1,3,3,2,1
208457,MALE,ME,Yes,Unknown,,18.0,5.500271303,72.54961726,75780,2.0,21.4,27,3,4,NO,0,1,0,58.266241693,17,0,0,0,0,0,1,6,4,0
206034,Female,CS,No,Secondary,No,16.0,6.447144667,97.15075538,58660,3.0,13.4,56,2,3,NO,1,0,0,80.04761661566667,12,0,0,0,0,0,0,4,3,1
216903,Female,COMMERCE,Yes,Unknown,No,25.0,5.768476731,74.17378249,63317,4.0,12.4,57,0,4,No,0,1,0,70.094518402,8,0,0,1,0,0,0,3,4,0
206212,Other,ECE,No,Secondary,-,22.0,4.700903256,85.74909489,51200,3.0,9.0,52,3,6,NO,0,0,0,66.56257808033334,21,0,1,0,1,0,4,5,3,0
213538,Other,CS,No,Primary,Y,23.0,6.11580298,77.23496977,57069,2.0,15.7,26,1,1,NO,0,0,0,62.41617249766668,5,0,0,0,0,0,4,4,2,0
203542,Female,COMMERCE,No,Unknown,N,17.0,4.77517691,85.48699308,50806,2.0,15.8,34,2,9,NO,0,0,0,60.85531580733333,24,0,1,0,0,0,0,3,4,0
217977,Female,CS,No,Secondary,Y,19.0,4.394915818,81.55220148,64424,2.0,5.1,59,4,7,YES,0,0,0,66.10690620066666,26,0,1,0,1,0,0,4,3,0
200253,Female,CIVIL,Yes,Unknown,No,23.0,4.344091889,74.22542392,70741,4.0,11.9,41,3,7,No,0,1,0,57.654753287666665,23,0,1,1,0,0,0,2,4,0
215695,OTHER,ME,No,Unknown,N,23.0,5.500271303,95.23909015,22063,5.0,20.5,11,1,2,NO,0,0,0,59.739750226666665,7,0,0,1,0,1,3,6,4,0
209340,OTHER,COMMERCE,No,Unknown,N,21.0,6.968019479,66.24572174,47297,4.0,14.3,31,0,7,No,0,0,0,65.04714725033332,14,1,0,1,0,1,3,3,4,0
202142,Male,CS,No,Postgraduate,,17.0,5.500271303,75.18837341,67533,4.0,19.5,13,3,2,NO,0,0,0,54.39120187133333,13,0,0,1,0,0,2,4,1,0
206092,Other,ECE,YES,Postgraduate,N,20.0,6.609405654,81.25027912,23919,3.0,22.5,7,4,6,NO,0,0,0,59.755445339333335,24,0,0,0,0,1,4,5,1,0
206403,Female,CIVIL,No,Unknown,-,21.0,6.820510401,90.38619099,48020,6.0,11.1,0,1,1,NO,0,0,0,61.218409302,5,0,0,1,0,1,0,2,4,0
207632,Male,ECE,Yes,Secondary,,18.0,5.371459689,64.1019242,50023,5.0,14.5,39,4,4,NO,1,1,0,59.087875705,20,1,0,1,0,1,2,5,3,1
201728,MALE,CS,No,Unknown,N,26.0,4.775370234,59.00132792,26408,6.0,24.1,42,1,2,YES,1,0,0,55.577249546000004,7,1,1,1,0,1,1,4,4,1
209274,OTHER,CIVIL,Yes,Unknown,Yes,24.0,4.067085665,65.66622421,56721,5.0,8.7,10,0,6,NO,1,1,0,43.36862892133333,12,1,1,1,1,0,3,2,4,1
201671,Male,ECE,No,Secondary,,25.0,5.266608892,67.48419419,59732,4.0,12.7,24,1,5,YES,0,0,0,54.578302717,13,1,0,1,0,0,2,5,3,0
214770,Other,COMMERCE,YES,Secondary,Y,22.0,6.117076917,79.62967397,59103,4.0,19.6,36,3,1,NO,0,0,0,66.474286776,11,0,0,1,0,0,4,3,3,0
210821,Female,CS,YES,Secondary,-,23.0,5.500271303,66.54085347,6271,3.0,12.5,2,0,6,NO,0,0,0,48.130279222666665,12,1,0,0,0,1,0,4,3,0
215186,Other,ARTS,No,Unknown,Yes,23.0,5.527524781,81.08037369,43137,3.0,7.0,23,4,1,Yes,0,0,1,59.62840267866667,19,0,0,0,1,1,4,0,4,0
209695,Female,ECE,NO,Unknown,No,25.0,5.411582818,93.44768193,52125,4.0,21.0,20,4,6,YES,1,0,0,61.75888533566667,24,0,0,1,0,0,0,5,4,1
201971,Female,CS,NO,Postgraduate,,19.0,5.320870782,93.37841234,68270,5.0,8.9,37,4,5,NO,0,0,0,66.95121094533333,22,0,0,1,1,0,0,4,1,0
217997,MALE,ME,YES,Unknown,No,17.0,5.464352196,74.85463336,66298,3.0,5.1,3,1,4,No,1,0,0,50.77815098799999,11,0,0,0,1,0,1,6,4,1
212918,OTHER,BIO,NO,Unknown,Y,17.0,4.851790406,54.8540079,45071,6.0,9.3,53,2,0,YES,0,0,0,58.38182106666667,6,1,1,1,1,1,3,1,4,0
211037,Other,ECE,No,Secondary,Yes,20.0,6.899194973,65.05187551,72131,3.0,12.9,0,2,3,YES,0,0,0,54.011537518,12,1,0,0,0,0,4,5,3,0
207807,Male,UNKNOWN,No,Secondary,,17.0,6.239406682,78.17069886,48215,2.0,17.5,15,2,3,Yes,0,0,1,59.648243068,17,0,0,0,0,1,2,7,3,0
200694,Female,UNKNOWN,No,Postgraduate,Y,22.0,5.373534425,69.22265105,27967,4.0,5.2,23,4,5,YES,0,0,0,55.30113410666666,22,1,0,1,1,1,0,7,1,0
205729,OTHER,UNKNOWN,No,Primary,N,22.0,5.78471054,60.61099448,31320,3.0,9.2,40,4,5,NO,1,0,0,60.440184377333324,22,1,0,0,1,1,3,7,2,1
217934,MALE,ECE,No,Postgraduate,,24.0,5.506037999,86.2803542,57450,5.0,24.8,44,0,9,NO,0,0,0,68.08096292166667,18,0,0,1,0,0,1,5,1,0
218407,Other,CS,Yes,Unknown,,26.0,6.961343521,87.63867605,11364,3.0,12.1,17,1,8,YES,0,1,0,66.76498708666666,19,0,0,0,0,1,4,4,4,0
211488,Female,UNKNOWN,No,Secondary,Y,24.0,6.675395145,71.28275449,58882,5.0,8.1,56,2,3,No,1,0,0,73.42846873866667,12,0,0,1,1,0,0,7,3,1
217619,Female,ECE,No,Unknown,N,20.0,4.925347445,85.53550541,744790,5.0,19.2,37,2,7,No,0,0,0,62.620722181333335,20,0,1,1,0,0,0,5,4,0
211399,Other,BIO,Yes,Postgraduate,No,25.0,5.21930602,69.45097845,79759,4.0,15.0,41,0,6,No,0,1,0,60.59849030166667,12,1,0,1,0,0,4,1,1,0
216222,Female,COMMERCE,No,Unknown,,16.0,6.671024499,74.99127618,22411,4.0,9.9,20,4,7,YES,0,0,0,62.51917201566667,26,0,0,1,1,1,0,3,4,0
210383,Female,COMMERCE,No,Graduate,,24.0,6.042967476,49.61866857,49155,2.0,11.1,26,0,4,NO,0,0,0,53.767104617666675,8,1,0,0,0,1,0,3,0,0
218708,Male,BIO,No,Unknown,No,25.0,4.181438324,97.74851346,56118,3.0,11.2,19,1,8,No,0,0,0,56.56507899133334,19,0,1,0,0,0,2,1,4,0
203094,Male,CS,No,Postgraduate,Y,19.0,4.163477488,72.39742828,51066,2.0,6.6,7,0,4,NO,0,0,0,44.86994925733333,8,0,1,0,1,0,2,4,1,0
215025,Female,COMMERCE,Yes,Unknown,Yes,25.0,5.087147829,78.15965207,68152,5.0,12.9,57,0,2,NO,1,1,0,67.883634766,4,0,0,1,0,0,0,3,4,1
207364,Other,CIVIL,NO,Unknown,-,24.0,6.540248122,75.89242969,43294,2.0,15.3,31,1,0,YES,1,0,0,65.80230285033333,3,0,0,0,0,1,4,2,4,1
202114,Other,CIVIL,YES,Unknown,N,20.0,4.445587104,69.34478001,58091,6.0,20.6,26,0,4,YES,1,0,0,51.69803618966667,8,1,1,1,0,0,4,2,4,1
219014,Male,ARTS,No,Secondary,,26.0,6.639277134,84.35726387,27120,3.0,6.5,9,4,3,No,0,0,0,61.503564831,18,0,0,0,1,1,2,0,3,0
202273,Other,CIVIL,No,Postgraduate,N,25.0,5.282798223,58.32157183,39022,5.0,9.9,43,0,9,Yes,0,0,1,58.24379599733334,23,1,0,1,1,1,4,2,1,0
212567,Other,COMMERCE,NO,Postgraduate,-,20.0,5.384895874,71.43537161,68391,2.0,6.5,22,4,2,No,0,0,0,55.68842418633334,16,0,0,0,1,0,4,3,1,0
203244,OTHER,CIVIL,NO,Graduate,,20.0,6.053948855,81.41579532,70003,6.0,15.8,40,0,2,YES,1,0,0,68.02781620433333,4,0,0,1,0,0,3,2,0,1
216874,MALE,ECE,No,Graduate,-,25.0,5.148285061,58.04724906,47695,6.0,9.5,43,1,6,NO,0,0,0,57.488933356333334,15,1,0,1,1,1,1,5,0,0
206182,MALE,ECE,No,Primary,,20.0,5.86370709,71.76620399,59762,3.0,7.4,10,1,0,YES,1,0,0,54.18172998033334,3,0,0,0,1,0,1,5,2,1
205041,MALE,CIVIL,No,Postgraduate,Yes,18.0,4.7795668,59.63443107,50864,2.0,11.6,6,3,6,Yes,0,0,1,43.788163321,26,1,1,0,0,0,1,2,1,0
204817,OTHER,UNKNOWN,Yes,Unknown,N,22.0,6.21458922,77.49640942,54209,6.0,5.7,50,2,1,NO,0,1,0,70.98853559266666,8,0,0,1,1,0,3,7,4,0
211792,Other,ECE,No,Primary,N,17.0,6.016377677,85.12435178,40496,6.0,6.6,33,2,2,YES,0,0,0,66.619193919,10,0,0,1,1,1,4,5,2,0
203563,Other,COMMERCE,Yes,Unknown,-,19.0,5.602777377,77.41357778,50756,6.0,22.4,54,3,1,No,1,1,0,69.237960219,11,0,0,1,0,0,4,3,4,1
212430,Other,UNKNOWN,No,Unknown,Y,17.0,6.193883614,52.73977629,63601,5.0,17.7,6,4,8,YES,0,0,0,48.791350957000006,28,1,0,1,0,0,4,7,4,0
214174,Female,BIO,No,Primary,Yes,23.0,5.025336613,73.65713925,58364,5.0,7.4,46,0,3,NO,0,0,0,62.557158173333335,6,0,0,1,1,0,0,1,2,0
212214,Male,BIO,Yes,Graduate,,26.0,4.663257322,55.71627954,17918,5.0,8.9,58,1,2,NO,0,1,0,59.36450380533333,7,1,1,1,1,1,2,1,0,0
206176,Female,BIO,NO,Graduate,No,21.0,4.802492565,75.09409398,23840,5.0,12.0,47,0,8,No,1,0,0,62.20735768566666,16,0,1,1,0,1,0,1,0,1
209954,Other,UNKNOWN,No,Primary,-,24.0,4.823285452,76.66143727,89886,5.0,14.0,3,1,1,NO,0,0,0,48.114858440999996,5,0,1,1,0,0,4,7,2,0
