student_id,name,age,gender,department,year,semester,attendance_percentage,internal_marks,previous_semester_gpa,assignments_submitted,total_assignments,test_scores_avg,failed_subjects,library_visits,counseling_sessions,participation_score,late_submissions,disciplinary_actions,extracurricular_activities,financial_aid,commute_time,family_support_index,work_hours_per_week,dropout,risk_score
STU00502,Student_502,22,Female,Electrical,3,2,85.13511277915774,61.5319194367601,9.082798627737708,10,10,61.51724241778622,1,14,0,5.314900828539745,2,0,2,1,15,8.258864962415963,0,0,0.4585919076920409
STU00503,Student_503,23,Female,Electronics,4,2,76.01263504129376,93.22433078332244,4.1080813443662745,1,10,65.98241940889639,0,17,0,4.926301765336877,3,0,3,1,45,9.913716751487673,10,0,0.512495239746421
STU00504,Student_504,19,Female,Mechanical,3,2,85.21595091259037,51.1172659885025,8.174048954610724,7,10,82.85600496185026,0,15,2,4.929740248996959,3,0,0,1,60,7.999229417381168,0,0,0.5420762569086175
STU00505,Student_505,23,Female,Electronics,2,2,64.1135095803172,15.667259847852188,8.83870287896335,9,10,95.62675532068891,0,17,2,5.593800153664005,1,0,3,0,90,8.814335908021445,15,1,0.7698599597183076
STU00506,Student_506,19,Male,Mechanical,3,1,83.34766901375431,43.19032802848813,7.359911556718255,3,10,68.32149881870747,0,11,0,2.404331029492201,0,0,1,1,90,6.679789403636104,0,1,0.6135050769622207
STU00507,Student_507,18,Female,Electronics,2,1,79.39120336962827,48.681518949337644,6.562222688011872,6,10,82.37678613129152,0,13,0,5.123689936463372,2,0,1,0,15,7.594197962617656,15,1,0.694669688789028
STU00508,Student_508,20,Female,Computer Science,2,2,67.51905238047435,71.9370089893516,6.965241243763777,4,10,93.12300700171735,0,13,2,7.737665550327025,3,0,1,0,45,8.580987723270118,0,1,0.6033447395866872
STU00509,Student_509,24,Male,Computer Science,3,1,97.25120584691133,40.49012123849966,6.700898864450902,7,10,89.90909884182327,0,10,0,7.099788308352232,1,0,1,1,60,8.888086327497255,5,0,0.533829368232764
STU00510,Student_510,25,Female,Computer Science,1,1,54.65366901918494,50.086848547034194,8.759080863341719,5,10,40.324929113553736,0,15,0,4.133935574457607,2,0,3,0,30,7.43204743730849,0,1,0.7385469800453202
STU00511,Student_511,23,Male,Computer Science,3,2,87.12524442474093,85.83384141689908,7.695763421330842,4,10,56.21838563039555,0,23,0,6.775991722499937,5,0,1,1,30,8.066169077809292,0,0,0.3766086289671637
STU00512,Student_512,17,Male,Computer Science,1,1,95.81216944380178,82.0969223535952,2.568689078492947,0,10,56.34503632153546,1,14,0,8.19691194957365,5,0,3,1,90,8.44966638773233,5,0,0.47469627941830583
STU00513,Student_513,19,Male,Computer Science,2,2,77.64925442850357,65.5750213209717,7.426537988482515,2,10,26.77285498815507,0,14,0,3.9215145647058813,3,0,0,0,60,9.115381603628352,5,0,0.5475312005815673
STU00514,Student_514,25,Female,Mechanical,2,2,79.37555584790242,45.32266930164251,6.549975277944162,9,10,75.50183523201778,0,13,0,7.78705653344792,4,1,1,0,30,9.592868698804333,15,1,0.6981266528857977
STU00515,Student_515,17,Female,Electrical,1,1,82.56682215470319,77.77933942092697,8.76994757066836,8,10,59.22183790323937,0,11,1,8.667718059447484,3,0,1,1,15,4.602291834904049,5,0,0.20709384493417268
STU00516,Student_516,25,Male,Electronics,2,1,91.42762324319143,88.67533133265977,7.816011379470728,8,10,85.47774160985631,1,6,2,4.448267288668645,4,0,1,1,60,7.217153550723367,0,0,0.24254752604369853
STU00517,Student_517,24,Female,Computer Science,1,2,96.54562573902079,89.74900200653036,7.579309411820107,4,10,76.39543630880335,0,12,3,5.902645838428395,4,0,3,1,90,3.6907338511482553,20,0,0.3271139823534201
STU00518,Student_518,17,Female,Mechanical,1,2,65.39494497582892,69.92332770485967,7.493252541978403,2,10,42.69361161278025,1,13,0,3.6348096651894446,7,0,2,1,45,7.328443859741057,5,1,0.6406737971441269
STU00519,Student_519,22,Male,Mechanical,2,1,98.99866451824832,83.45256322128759,8.623589629349697,5,10,96.15872687922761,0,18,0,4.183143539881126,1,1,1,1,15,6.42122608517621,0,0,0.18317299411611715
STU00520,Student_520,21,Male,Mechanical,4,2,88.75714122415103,59.17455044355132,5.977960504937472,4,10,79.67464657856421,1,16,1,7.082002062630345,2,0,2,0,15,5.314761902413657,20,1,0.6327430569570497
STU00521,Student_521,22,Female,Electrical,1,2,89.0985728937636,61.58192592285279,8.062831637193668,0,10,37.03257755731929,0,12,1,6.8466163336723955,3,0,1,1,60,6.4715893693916,20,0,0.5077036280869667
STU00522,Student_522,21,Male,Electronics,3,2,77.99635712544114,83.52712806731675,8.870902294113089,1,10,85.90725256429911,1,11,0,8.224234705091684,0,0,0,0,45,8.14631460411209,0,0,0.478045146983924
STU00523,Student_523,22,Female,Electrical,3,1,81.59372526612194,84.11323054151057,8.134348231027701,4,10,95.2918425153168,1,16,0,4.748197247252227,3,0,1,1,15,8.10802029403694,0,0,0.3319483785533482
STU00524,Student_524,21,Female,Civil,2,2,89.29530859969962,65.50798029637674,6.674355469669351,8,10,74.18085332260951,0,9,0,5.298092077248442,2,0,1,0,45,8.658365242462216,0,0,0.36376809047930825
STU00525,Student_525,21,Female,Mechanical,4,1,60.29984963246105,48.288483150395066,7.351406459255477,3,10,52.631694063883685,0,14,0,9.368326170226041,2,1,3,1,90,6.66245325406962,5,1,0.6806564812601131
STU00526,Student_526,20,Female,Civil,2,2,81.65336997757106,82.27936052401607,7.387572985550344,8,10,92.97582673168584,0,15,0,8.297536879593164,1,0,0,0,15,8.09832201180831,10,0,0.30415603674662606
STU00527,Student_527,19,Male,Computer Science,4,1,87.9609178767216,82.6606480557786,8.040448406945284,2,10,53.86353470631746,0,13,3,8.44789383037103,0,0,1,1,30,7.252816693139206,10,0,0.2836377120253399
STU00528,Student_528,19,Male,Computer Science,1,2,80.61386184565812,83.65808746528351,9.858267064756177,0,10,75.77671603111051,1,15,0,6.335973182147941,2,0,0,1,90,7.254912745405865,5,0,0.42026059255016845
STU00529,Student_529,20,Male,Electrical,1,1,94.18361160282873,34.42454352630252,6.316532921505037,5,10,61.20199485012993,0,12,3,5.095777399447164,2,0,0,1,90,7.2045748924945885,0,0,0.4912389810628046
STU00530,Student_530,25,Male,Electronics,1,1,56.376908497868214,96.58987038363655,5.050966134174621,9,10,60.55060506935382,0,15,2,6.16832128132592,2,0,1,1,15,8.502344932947832,0,1,0.5852238778778904
STU00531,Student_531,18,Female,Civil,1,1,73.27205765973879,83.22602778648314,7.047207509626392,6,10,81.51816968182503,0,18,0,9.70459780870301,2,0,0,1,30,4.60609629961888,15,0,0.3942385402851045
STU00532,Student_532,25,Female,Electronics,3,2,43.82403055810532,80.17342253919814,7.2426841939294935,3,10,92.58920706073367,0,20,1,5.663138098185115,2,0,2,0,45,7.789867738350776,15,1,0.6395624261649521
STU00533,Student_533,17,Male,Electrical,3,2,83.05827016289034,87.20541889921196,8.420636408791358,9,10,93.25714753003,2,11,1,4.145833190312721,4,1,1,1,30,5.070258152999432,0,0,0.4529732049927182
STU00534,Student_534,17,Female,Computer Science,2,2,95.48882785972016,86.95451067757011,8.79305364146771,4,10,76.30883170228223,1,14,0,7.23414041424509,2,0,0,1,90,5.887103864638085,0,0,0.43906250091076426
STU00535,Student_535,21,Female,Electronics,4,1,74.08306619594974,88.95375841106195,8.882630904061413,3,10,73.34670980942029,0,12,0,3.8504396386631217,3,0,1,0,15,7.6051093363136255,0,0,0.38436807829516395
STU00536,Student_536,22,Female,Electronics,1,2,88.52947824632166,57.040241987648486,3.934899030478971,2,10,83.92495326784146,1,12,1,7.9055499342596,2,1,0,1,30,7.565366001477009,0,1,0.6565611607026323
STU00537,Student_537,22,Male,Computer Science,1,1,78.61395776991385,93.0421138869474,6.2198986681750625,0,10,68.7637905351537,1,17,1,7.543546323792234,3,1,2,1,30,6.499320925094056,0,1,0.5610286167166881
STU00538,Student_538,19,Male,Civil,4,2,97.90004491707187,80.46734121708552,5.522698116250927,5,10,73.45504775269266,0,17,1,6.816117270251931,1,0,0,1,90,7.028513468613456,0,0,0.2841447595981763
STU00539,Student_539,23,Male,Computer Science,4,1,70.81955772359466,67.55879808592704,9.091254519036262,9,10,54.94657588037137,1,19,0,2.4770838268298037,5,0,0,0,45,7.562525174010085,0,1,0.6208258703581766
STU00540,Student_540,25,Female,Electronics,2,1,77.61315234346007,68.01930044176503,6.105284144853666,4,10,82.49591513691958,0,17,0,2.2795940962311754,2,0,1,1,30,4.8673122045239845,10,0,0.42847157138794956
STU00541,Student_541,24,Male,Civil,4,1,68.607762903977,88.13164307089608,9.020679324816097,10,10,87.46063364819545,0,18,0,6.810358125138668,1,0,3,0,30,9.347175747180984,15,0,0.35264668992535647
STU00542,Student_542,22,Male,Civil,1,2,95.9458127380591,66.1456357305214,9.217979991148088,0,10,81.34020783227987,0,16,0,6.428608186831621,5,0,2,1,60,6.732172544864731,15,0,0.29710612013973725
STU00543,Student_543,24,Male,Computer Science,1,2,72.17481809045678,80.27669133957042,5.558807869949361,4,10,58.557893259581526,1,14,1,8.284386080323367,3,0,0,1,90,9.64373959116297,5,0,0.521947940279686
STU00544,Student_544,21,Male,Electronics,1,2,93.18712108237813,79.87965198796653,6.94207526567369,5,10,52.14451399608963,0,16,2,7.426278886162486,2,0,0,1,60,6.001702335609197,10,0,0.25931102665982864
STU00545,Student_545,24,Male,Electrical,1,1,61.79896067161884,66.8588177864915,7.620036609058911,9,10,85.91093426508066,0,14,1,8.920508518216085,2,0,1,1,90,3.5828827453994103,0,1,0.5530329992223746
STU00546,Student_546,20,Male,Electronics,1,1,80.7336337022926,89.18523798498292,8.976375836115706,4,10,61.17117872760236,0,14,1,6.1912314258125605,2,0,2,0,90,5.547800052079265,0,0,0.38208443193207897
STU00547,Student_547,24,Female,Mechanical,2,2,79.65091461869025,94.94513402685133,5.588354504312129,0,10,84.12853041316073,0,15,1,3.9726670925903234,2,0,1,1,60,7.475651866623903,5,0,0.45906600493517097
STU00548,Student_548,18,Female,Electrical,1,2,88.95879320794207,69.28500067081174,8.966165726884867,4,10,83.08404573838713,1,15,1,5.693867020640373,3,0,1,0,45,7.676374462942767,0,0,0.37379697724923006
STU00549,Student_549,21,Male,Civil,2,2,94.75444829389112,84.90756280765017,6.877706365164435,9,10,65.97585803055712,0,15,1,4.117517001617476,1,0,0,0,45,7.745354505466188,0,0,0.2840219060200947
STU00550,Student_550,25,Male,Electrical,1,1,83.94220919776791,79.6648512640361,8.049284442417322,0,10,84.92846277332904,0,22,0,6.321994102709868,1,0,0,0,90,7.845137916566646,5,0,0.4278889123499313
STU00551,Student_551,20,Female,Civil,3,1,64.04157590905425,78.10137896374584,9.564904650451382,10,10,94.04371388588685,0,25,3,4.809489014785347,2,0,1,0,60,8.77192373938847,0,0,0.39650940237837373
STU00552,Student_552,22,Female,Civil,3,1,73.45974378937967,98.80717553407828,7.96605466124177,2,10,83.96293072793655,0,15,0,7.244946390894329,2,1,0,1,30,8.938148762484955,15,0,0.3455474878634437
STU00553,Student_553,17,Male,Electrical,3,1,63.62467426215635,85.35439316448029,6.375515634602234,1,10,87.80285183247642,0,15,0,6.138420490953438,0,0,0,1,90,8.006451084026388,15,1,0.6374095007448473
STU00554,Student_554,25,Male,Civil,3,1,96.0220970172038,49.12800577949642,7.765380467327957,0,10,77.59153515320787,0,19,0,8.674682511124033,3,0,0,1,90,6.062437334628299,0,0,0.4502143507325106
STU00555,Student_555,17,Male,Civil,2,2,92.03309030561392,90.41817432307285,7.77731005622654,3,10,82.26509217255361,0,15,0,3.6993510815155672,0,0,1,0,15,6.127540936763172,0,0,0.33196339725335106
STU00556,Student_556,21,Male,Mechanical,2,1,76.2668060687212,67.91308120663896,7.386607851921912,1,10,94.22605454092208,0,12,1,7.592819906970685,0,0,0,1,45,9.257933799165995,0,1,0.5683915160182612
STU00557,Student_557,20,Female,Electronics,4,1,82.72990371492274,75.7731564330647,8.607587869732491,4,10,66.78768406410323,0,10,0,7.8162932558316625,2,0,1,1,60,6.364303370883184,15,0,0.4028496026237887
STU00558,Student_558,19,Male,Electronics,1,1,85.92439421443744,67.40438123746068,8.325571779846046,9,10,81.03003754979649,0,17,2,5.0882193566260145,3,0,3,1,30,6.691376911261896,0,0,0.30282989833293833
STU00559,Student_559,22,Male,Mechanical,3,1,89.42480140444607,60.097379006944365,8.188122026014625,0,10,76.95650128228003,1,16,0,6.827349902472281,0,0,0,1,30,7.702497463487415,0,0,0.4999164140606037
STU00560,Student_560,18,Male,Electrical,2,1,90.61438288392047,68.46611718453292,5.774836471898531,9,10,64.65538463306828,0,14,0,6.200905544140784,1,0,1,1,90,4.663366200758447,0,0,0.3748923342133501
STU00561,Student_561,19,Male,Computer Science,1,2,91.98628329886716,74.62348408035227,9.425474359558208,0,10,51.35661350409904,1,18,0,3.629619131305005,3,0,2,1,30,8.297001219539382,0,0,0.3653787655772574
STU00562,Student_562,21,Female,Computer Science,1,1,64.79578526812789,92.94751642416985,7.784590997802332,10,10,57.00278126084074,0,11,1,8.439633236118175,1,0,1,0,30,8.836301506097984,10,0,0.3569432740179354
STU00563,Student_563,25,Female,Computer Science,2,1,75.91452433259572,86.17175648569251,8.804916432410847,9,10,68.85377637375679,0,12,2,6.7737845872717815,3,0,0,0,90,8.88507637926049,0,0,0.33740600826539047
STU00564,Student_564,18,Female,Mechanical,3,1,87.73087215364812,48.20850173384588,5.695529450692223,3,10,89.77156725415087,0,12,0,7.888992523690719,1,0,0,1,45,6.98893485570666,10,0,0.5151627851662036
STU00565,Student_565,24,Male,Mechanical,4,2,92.22577726542607,69.4297591375515,9.539658908230598,6,10,59.63129565689839,0,11,0,6.6818119624067,1,0,1,1,15,7.779326539548021,5,0,0.24718825852868942
STU00566,Student_566,18,Male,Civil,1,2,91.07240852103675,76.45387771704706,7.1422724535544155,1,10,62.74486491907577,0,12,3,7.210113646467541,2,0,1,1,45,7.4963984575686125,5,0,0.3588926062890826
STU00567,Student_567,21,Female,Computer Science,4,2,71.1849490149661,52.24867922278806,9.198978724260842,1,10,64.4253647843025,1,15,0,4.948693880293413,3,0,0,1,45,5.553100803930694,10,1,0.6239745323770496
STU00568,Student_568,23,Male,Electrical,3,1,78.35462731140326,64.99710538847225,7.965739110864699,0,10,80.90839790624644,0,18,0,8.405628849435647,0,0,2,1,15,8.919930791435101,15,0,0.4976157090085569
STU00569,Student_569,24,Male,Electrical,3,2,77.47474120355517,96.23139193738525,5.976082801858524,4,10,93.7591062910753,0,17,0,3.965825515632082,1,1,2,1,90,9.663273752067548,10,0,0.3531050231032453
STU00570,Student_570,17,Female,Computer Science,4,1,86.47515922579989,94.36096626317548,8.842475216243246,5,10,36.88864650256471,0,16,0,9.198631286248975,3,0,0,0,45,7.4175738894372865,5,0,0.36245534956641484
STU00571,Student_571,22,Female,Computer Science,3,1,93.62365005798435,68.56436344030797,5.205541965716712,5,10,90.1448580828118,1,17,0,5.244757511223206,1,0,2,1,60,2.598255632784247,10,1,0.5648297582189565
STU00572,Student_572,17,Female,Computer Science,1,2,70.51986140501556,73.72056030325147,7.801712614096612,1,10,77.10312946814221,2,12,0,3.211444638688283,5,0,0,0,60,7.209284156075709,0,1,0.6841587367034817
STU00573,Student_573,18,Female,Mechanical,4,1,50.25832035235616,72.5660469581036,9.12813965264715,6,10,83.94583167794465,0,14,2,4.950131821868242,1,0,1,0,15,5.918548756059608,20,1,0.5919304122978966
STU00574,Student_574,17,Male,Mechanical,3,1,90.6987807535127,71.33588348818073,5.338314900154238,5,10,85.37961451347907,0,13,1,8.058210160767954,1,0,0,1,60,8.32682005692376,0,0,0.3953752399409449
STU00575,Student_575,21,Male,Mechanical,4,1,95.09472159065325,66.60425118717208,6.824410655026625,7,10,84.64927838368163,0,12,2,7.573550525193178,5,0,1,0,90,9.501171884903851,0,0,0.38121755818429404
STU00576,Student_576,25,Female,Electronics,1,2,88.06339166109264,70.55901006495253,9.527619607105043,5,10,37.49119685252443,1,18,1,8.278891501722981,2,0,0,0,30,7.355497366715643,5,0,0.41424917044749643
STU00577,Student_577,22,Male,Electrical,3,1,82.40047646806568,67.94526500746205,7.230059493185692,8,10,66.2932193840524,2,17,1,7.398240962497349,1,0,1,0,90,4.9507758926081635,0,1,0.5811018636761476
STU00578,Student_578,17,Female,Electrical,1,1,80.52019908710744,52.665645793082035,8.633472193795349,9,10,71.77143610753741,1,16,1,6.34247953147515,2,0,0,0,15,8.134493084553164,5,1,0.5818319086865672
STU00579,Student_579,17,Female,Civil,3,2,82.37570228033152,82.01074926130157,8.774420812639242,1,10,37.22507332325439,0,15,2,5.891766373002771,1,0,2,0,30,7.929388727885751,0,0,0.3572569965895974
STU00580,Student_580,18,Male,Mechanical,2,1,83.94688096135961,54.81668159115242,9.462209403538104,6,10,32.45879331524124,0,13,0,7.9153416541286505,1,0,0,0,60,5.381697916500966,15,0,0.4138138513465572
STU00581,Student_581,25,Female,Electronics,3,1,78.53421193859892,43.93982904792671,7.856199566156722,4,10,83.17848583685009,1,7,0,4.654637321516315,3,0,0,1,45,7.833845712610658,15,1,0.5705306548435588
STU00582,Student_582,19,Male,Electronics,4,2,90.95129160968054,84.98454084411422,7.990414532162583,0,10,54.990106063535684,1,13,1,7.908419635453399,3,0,0,1,60,7.849443644735455,5,0,0.3720619847840313
STU00583,Student_583,17,Male,Electrical,3,1,67.10127133405857,78.82976697609917,6.025695459397989,2,10,70.96147113052437,1,20,3,7.539464590475458,3,0,0,1,90,5.859191511676602,0,1,0.6347823691493654
STU00584,Student_584,21,Male,Mechanical,1,1,69.84714008365539,48.606770136962425,9.09520187301419,3,10,73.02042029410364,0,16,3,7.170599441972443,1,0,2,1,90,6.110264395359655,0,1,0.58736147850596
STU00585,Student_585,23,Male,Civil,1,1,89.39421118034929,83.00708048065334,8.988216946275916,1,10,77.81810016484701,0,15,1,5.24030449565479,2,0,3,1,15,7.517314562463398,10,0,0.3608579384847358
STU00586,Student_586,22,Female,Mechanical,3,1,94.48342802917583,86.95018105013872,7.370566789258088,6,10,96.45597561576866,0,13,0,5.912176259397875,3,0,2,0,45,8.218675537661479,0,0,0.2255917803942402
STU00587,Student_587,17,Male,Computer Science,4,1,84.72311130463119,33.159252673766474,8.818707083790038,0,10,65.02063605834428,1,15,0,5.8977054519361225,2,0,2,0,45,6.2128824390207225,0,1,0.6265643683442336
STU00588,Student_588,21,Female,Mechanical,2,2,83.83027707419201,67.66262294255499,9.290259434565659,2,10,84.47068938134426,0,17,2,3.152479314435599,0,0,0,1,30,7.828592016356737,20,0,0.3986135506302789
STU00589,Student_589,21,Female,Computer Science,4,2,43.55408241405646,59.22887129571828,8.001359630437241,8,10,90.56529422487954,0,14,0,7.905672386431073,1,0,0,1,30,5.907230783530892,5,1,0.6910325219963096
STU00590,Student_590,22,Female,Computer Science,2,2,78.45011281401204,76.18088814965823,8.2180374056826,10,10,64.07982656580236,0,17,0,3.9007695975037997,1,0,1,0,90,9.399363725314117,0,0,0.41115562915577725
STU00591,Student_591,19,Female,Civil,1,2,80.61179751465133,82.88450735762977,7.34888969891187,1,10,91.75847744654408,0,17,2,4.947011238779425,1,0,3,0,15,6.865042829087317,10,0,0.45555224481348866
STU00592,Student_592,21,Male,Electrical,4,1,90.62099727036893,76.38118465489462,8.110297915091941,4,10,76.46947575065356,0,12,0,8.492248754530376,3,0,1,1,90,8.602024454592325,10,0,0.37625267000467405
STU00593,Student_593,23,Male,Mechanical,2,1,91.3709464814765,60.066235100985544,4.510949704785505,3,10,59.309155382668855,0,20,1,8.55206085428669,1,0,1,1,45,6.13396372867772,0,0,0.49819345668992576
STU00594,Student_594,21,Female,Computer Science,3,1,94.13601501579463,86.8544938628346,7.780356781352818,2,10,89.85588974353955,0,20,1,7.723433179526657,0,0,0,1,45,8.769220805622439,0,0,0.24231185270137867
STU00595,Student_595,21,Female,Mechanical,1,1,87.0248431592506,78.61361231903463,4.2328698551024955,4,10,53.60935520399887,1,21,0,3.7112745094142663,3,0,0,0,90,8.974977810160663,0,1,0.5910530279168423
STU00596,Student_596,21,Male,Electrical,3,1,91.96225268206317,59.93445770471991,7.209024893364165,5,10,47.59462984314643,2,15,0,6.897212609214031,2,1,1,1,45,8.503309637789506,10,1,0.5699315325338747
STU00597,Student_597,19,Female,Electrical,1,2,62.807531534324525,87.32273245570461,9.6543836523983,0,10,53.73954111589904,0,13,0,6.770250305261665,3,1,2,1,30,8.482774362923474,0,0,0.4297469499915596
STU00598,Student_598,17,Male,Electronics,4,2,73.15254780788342,87.2873748629222,7.232430860162675,1,10,80.3302706427267,1,19,1,5.74430186375861,2,1,0,1,45,4.1070923541608275,0,1,0.550007173120071
STU00599,Student_599,21,Female,Electrical,4,1,72.81006810174816,34.72726935980492,8.558582928693356,0,10,80.58579609562167,0,15,0,4.96248705579826,2,0,2,1,30,9.244630756601863,5,1,0.7049271208636557
STU00600,Student_600,25,Male,Civil,1,1,60.89251341460407,89.36645763050603,7.196812606038031,2,10,66.8642375203223,1,9,0,6.854299995154243,2,0,3,1,60,6.148122975201672,5,1,0.5897356986464826
STU00601,Student_601,17,Female,Computer Science,1,1,90.97014980109867,72.03926838605537,8.662495197122436,7,10,84.25480202339696,1,16,3,7.750422365422542,5,0,2,1,15,7.689759090353011,15,0,0.409116521101904
STU00602,Student_602,19,Female,Electronics,1,2,84.602849932038,28.868654673288592,8.575670188647237,7,10,50.214904718994,0,12,0,5.07234312163043,0,0,3,1,15,9.413902904918936,10,1,0.6143405178656715
STU00603,Student_603,20,Male,Civil,4,1,55.276942866454625,64.17691149949354,8.676991211981772,3,10,80.0236323721515,0,9,0,5.962768429014944,2,1,0,0,45,9.244816926443216,15,1,0.638809616829511
STU00604,Student_604,17,Female,Mechanical,2,1,80.25264901335282,78.4886408721463,4.186052062842967,5,10,62.3955531897741,0,7,0,9.067630795153878,2,0,3,1,15,6.0904362142464405,0,0,0.506968529657707
STU00605,Student_605,17,Female,Computer Science,3,1,65.13216250514542,83.47618305836806,7.03863230575005,8,10,66.95783984756024,1,16,0,4.316037015844764,2,0,1,1,60,9.770884786339785,10,0,0.5274345121121361
STU00606,Student_606,24,Male,Electrical,3,2,88.95091006144914,89.00938301162778,8.827281233473697,6,10,63.01061633551286,0,18,3,6.709460210813249,2,0,2,1,45,6.543124968414945,0,0,0.19516804158259873
STU00607,Student_607,18,Female,Computer Science,4,1,58.52696870958746,62.474704519185444,5.651392317568426,1,10,72.70969953370016,0,10,0,9.274903469638783,0,0,0,1,30,6.697645420728397,0,1,0.7197084160597866
STU00608,Student_608,24,Male,Mechanical,3,2,87.5720459290055,94.00987641006495,7.27832356731311,10,10,80.10048828828837,0,18,0,7.530546213933472,3,0,1,1,60,9.070885099226675,5,0,0.11335674315331115
STU00609,Student_609,23,Male,Electronics,1,2,77.31946823267386,93.09344437405875,5.3812551267533575,1,10,14.931379997677228,2,12,2,7.933360898285617,1,0,0,1,60,9.657283985179843,10,1,0.6457779931093411
STU00610,Student_610,18,Female,Electronics,2,2,72.18537368769601,81.30292210336239,8.76615202189722,2,10,78.69222642086964,1,18,1,5.64164262091036,0,0,0,0,15,6.5575789172098355,5,1,0.5810608617022724
STU00611,Student_611,22,Female,Electronics,3,2,79.23808141963006,88.94357468926127,7.311571899801565,7,10,88.70829942769734,0,10,0,6.842840946031662,3,0,3,0,30,8.586643304618057,0,0,0.2659110346617314
STU00612,Student_612,22,Female,Electrical,2,2,94.4917164060194,41.17333663057849,2.1025663780756885,9,10,85.0772968485821,1,10,2,8.819696174165216,1,1,2,1,90,9.51065009633462,0,1,0.6399426500110847
STU00613,Student_613,19,Female,Civil,1,2,63.08274830791554,86.21823356950847,8.921207508120858,8,10,72.79210792838609,1,16,1,7.7021820359349,1,0,1,0,60,7.054642892428054,0,0,0.5260204104549409
STU00614,Student_614,18,Female,Civil,3,1,69.37792981754872,74.76790882082811,9.402868203563957,2,10,68.79518088625616,1,10,0,7.038231700963404,4,0,1,1,15,7.8909866366160175,15,1,0.5791124782610138
STU00615,Student_615,17,Female,Computer Science,4,1,88.33625100304002,69.18478111487836,6.71803161024672,8,10,93.38388895083226,0,8,1,5.832891635870876,1,0,2,0,60,6.040330239637499,0,0,0.38464904220565393
STU00616,Student_616,22,Female,Electrical,2,1,84.16369783034548,74.85797627841438,8.215169073220219,9,10,73.48136786122662,0,15,2,6.03739388275458,4,0,1,1,30,4.257449885081304,0,0,0.2929155482608416
STU00617,Student_617,21,Male,Electronics,1,2,51.77987046331961,35.802732264968014,6.580346245860258,7,10,77.44482077029048,0,16,0,7.571131141740789,2,0,2,1,30,4.3223567779681975,15,1,0.8269904077429574
STU00618,Student_618,25,Female,Electronics,2,1,80.41648115541774,65.63657992312305,6.699526558331224,4,10,54.6083430516226,0,10,1,6.623560467491688,2,0,1,0,45,4.298983987757218,0,0,0.4875269299532805
STU00619,Student_619,17,Male,Mechanical,3,2,82.43257506737906,93.40882984135588,8.611431059460932,10,10,87.33794385176414,0,17,3,5.195180293231122,1,0,1,1,90,8.362254840993446,0,0,0.2863735622672364
STU00620,Student_620,23,Female,Mechanical,3,2,77.82536505986661,35.75359865528619,6.550259316689817,9,10,76.11863158141115,0,16,1,7.727280189948185,2,0,3,1,90,5.995504874439721,5,1,0.5989319416092945
STU00621,Student_621,21,Female,Electronics,4,2,92.01486115478801,87.15472227783906,8.104367956856661,2,10,46.54233278886603,0,18,0,8.32667613194769,0,0,1,0,15,7.531857510470607,0,0,0.3218108698633471
STU00622,Student_622,21,Male,Electronics,1,1,78.42629701835563,88.04251680530885,6.171612188521468,10,10,89.65125396268458,0,13,0,6.76803448594245,1,0,1,0,90,7.463571731984116,0,0,0.43804358072106686
STU00623,Student_623,18,Female,Electrical,1,2,92.68103295260465,60.10260264829688,9.171524671624356,6,10,90.60364401136314,0,16,1,5.24742693728122,7,0,3,1,30,7.515419764248246,5,0,0.32100524291296706
STU00624,Student_624,19,Female,Civil,4,2,76.15387198800086,82.00700956715718,8.686733690562304,8,10,75.82218209382444,0,16,0,7.768273993882757,4,0,3,0,90,5.708420341081556,0,0,0.4343748324808214
STU00625,Student_625,23,Male,Mechanical,4,1,65.93066152498542,67.23550146093619,9.240776570235775,5,10,53.39256675134247,1,12,3,6.31888186454987,2,0,3,1,15,7.227246463139336,10,0,0.48802561524443105
STU00626,Student_626,22,Female,Civil,1,1,89.86946131366396,58.98333784403407,8.830518930442912,2,10,88.79810396799303,1,12,0,4.652317561544381,0,0,1,0,60,8.35619355921693,20,1,0.5767428522002822
STU00627,Student_627,18,Female,Electrical,2,2,85.19173100005226,74.33887211505383,7.531080738029004,4,10,86.0498976755815,0,11,0,8.957254667595011,4,0,1,0,90,7.2810658804891855,15,0,0.4705647824879589
STU00628,Student_628,22,Female,Electronics,2,2,86.07030625721616,62.29506736133168,8.17185066616939,6,10,37.25788304042924,1,10,1,7.289726953946616,2,0,0,0,90,8.524074264541436,5,0,0.40032680405817833
STU00629,Student_629,18,Male,Civil,4,1,89.99151686714549,71.18411286227072,5.986654572426345,7,10,76.67078241710328,0,11,1,5.001817931782679,2,0,0,0,30,3.573519158555525,0,0,0.39298521098654415
STU00630,Student_630,18,Female,Electronics,2,1,78.5178567546688,84.62814266572349,8.409605896743324,3,10,55.441109485540494,1,15,0,3.8540953330809424,1,0,2,0,30,9.684585448528694,0,0,0.4975448643645659
STU00631,Student_631,18,Female,Electronics,1,1,92.7701770468229,71.81202266357927,7.892059450543364,1,10,91.69757012599014,0,16,0,5.533385091257424,3,1,0,1,60,8.172513965963015,0,0,0.40130364976583077
STU00632,Student_632,19,Female,Computer Science,3,2,71.25411773941146,69.76706693789906,6.593820127137402,9,10,62.68080552346381,0,9,1,7.289628255995505,3,1,1,0,45,5.291098726883953,0,1,0.5784720518270436
