gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,low_attendance,low_cgpa,high_failures,low_study_hours,cgpa_attendance_interaction,study_cgpa_ratio,assignment_completion_rate,academic_performance_score,engagement_score,risk_score,cgpa_squared,attendance_squared,income_bracket,age_group
0,6,0,4,1,20.0,6.642730535,90.74184816,68300,3.0,24.6,51,1,3,0,0,0,0,0,602.7736455747656,3.648373588757096,1.02,78.584576755,1.6,0,44.12586896062139,8234.083007492496,0,3
2,4,0,1,0,21.0,6.982871869,97.91171662,29370,6.0,9.0,38,4,5,0,0,0,1,1,683.7049716312978,1.270671016849931,0.76,83.870217655,1.0,3,48.76049953887156,9586.704251475185,2,3
1,5,0,2,0,23.0,6.638078819,73.80795954,36314,5.0,6.1,19,0,7,0,0,0,1,1,489.94305289608303,0.9053025593585001,0.38,70.094373865,1.4,3,44.06409040725644,5447.614891458277,2,0
2,2,0,0,1,21.0,5.512895244,70.03534093,35875,6.0,14.2,41,1,1,1,0,0,1,0,386.09749792491556,2.5298886550892488,0.82,62.582146685,2.2,2,30.39201397131782,4904.948979181334,2,3
0,5,0,4,0,21.0,4.716457281,78.69602069,40447,2.0,16.5,55,4,2,0,0,1,0,0,371.16641976907715,3.4257544575531345,1.1,62.93029675,0.4,3,22.244969283497916,6193.063672440908,2,3
0,1,1,2,1,26.0,6.00907496,66.21744152,34792,4.0,15.1,17,2,3,0,1,0,1,0,397.90556975309636,2.471732643463913,0.34,63.15409556,1.6,5,36.10898187489901,4384.749561454619,2,1
0,5,0,0,0,24.0,5.825216103,64.66987597,38210,4.0,23.9,3,1,8,1,1,0,1,0,376.71600287945677,4.033608156147955,0.06,61.4610185,2.6,5,33.9331426466505,4182.192857975184,2,0
1,5,0,0,1,25.0,4.284950058,72.03779902,61731,5.0,13.5,48,1,1,0,0,1,1,0,308.6783710889413,3.078712373330297,0.96,57.443649799999996,1.2,5,18.3607969995542,5189.444487645912,0,0
0,7,1,3,1,21.0,4.116837051,85.88276116,63496,5.0,19.6,32,4,2,0,0,1,1,0,353.56533318567176,4.648033529147627,0.64,63.525565835,1.4,5,16.948347304486376,7375.848664465605,0,3
0,1,0,1,1,22.0,5.957632677,64.91617381,64391,5.0,14.0,33,2,0,0,1,0,1,0,386.74671835626765,2.3111338614432793,0.66,62.246250290000006,1.0,5,35.49338711405819,4214.10962213013,0,0
0,4,1,1,1,17.0,4.300786911,69.74885303,28226,3.0,18.3,43,1,7,1,1,1,0,0,299.97495416868674,4.158347216098599,0.86,56.378361070000004,3.4,6,18.496768053828923,4864.902499000541,2,2
0,7,1,2,0,25.0,4.369182244,72.25666316,54553,4.0,21.1,57,1,1,0,0,1,1,0,315.702529689361,4.721221657122471,1.14,57.9742428,0.2,5,19.089753481284877,5221.025371017701,0,0
1,0,0,4,0,16.0,5.433280583,63.94793652,38789,2.0,18.0,26,0,5,1,1,0,0,0,347.4470818170326,3.2530430600793556,0.52,59.140371175,2.0,3,29.52053789360482,4089.3385851659496,2,2
2,7,1,1,0,21.0,6.739082038,79.14405414,61969,5.0,6.0,5,3,5,1,0,0,1,1,533.3582736693735,0.8773107219159227,0.1,73.26743726000001,2.0,3,45.41522671489424,6263.78130571525,0,3
0,1,1,4,1,19.0,6.386489862,75.29352961,46044,5.0,6.4,52,0,5,0,0,0,1,1,480.8613635284618,0.9866661532138228,1.04,69.579214115,2.0,3,40.78725275742878,5669.115601131945,2,3
1,0,0,3,0,21.0,6.718318464,91.12615447,18594,6.0,5.5,3,4,8,0,0,0,1,1,612.2145261291172,0.8066505002720858,0.06,79.154669555,1.6,3,45.13580298372332,8303.976028490302,1,3
3,6,1,4,0,23.0,6.430808565,68.61718791,60729,2.0,8.4,25,1,0,0,1,0,0,1,441.26399971784247,1.2862113345378698,0.5,66.46263678,0.0,4,41.355298799677364,4708.31847667625,0,0
1,2,0,4,0,20.0,5.856918918,75.17209696,60920,3.0,18.6,51,4,2,1,0,0,0,0,440.27687679075433,3.122419535340065,1.02,66.87064307,1.4,0,34.30349921202629,5650.844161363642,0,3
1,6,0,3,1,18.0,5.744783929,82.70130844,36996,2.0,22.2,21,1,7,1,0,0,0,0,475.1011476333841,3.798258459110953,0.42,70.074573865,3.4,0,33.00254239089667,6839.506417688016,2,2
1,2,0,0,0,25.0,6.403751929,77.7781384,57708,2.0,6.4,47,4,3,0,0,0,0,1,498.071903813029,0.9840473729421669,0.94,70.90782884500001,0.6,1,41.008038768171225,6049.438812969555,0,0
2,6,0,2,0,22.0,4.155342473,83.4378261,42185,3.0,9.7,15,1,3,1,0,1,0,1,346.7127426481179,2.27948750577566,0.3,62.495625415,1.6,4,17.26687106791776,6961.87082429384,2,0
1,2,0,2,0,20.0,5.836243133,69.98628171,79416,4.0,6.6,58,0,8,0,1,0,1,1,408.456956034191,1.1118142994026186,1.16,64.17435652,1.6,6,34.06173390748965,4898.079627591481,3,3
0,6,0,4,0,23.0,6.987374686,100.0,78777,5.0,10.7,0,0,5,0,0,0,1,0,698.7374685999999,1.5097268698289898,0.0,84.93687342999999,1.0,2,48.8234050025536,10000.0,3,0
3,3,0,1,1,24.0,5.867119736,67.4806376,48655,3.0,24.3,18,4,2,0,1,0,0,0,395.91698066082364,4.072316473456467,0.36,63.07591748,1.4,3,34.42309399656071,4553.636450902533,2,0
1,7,0,3,0,16.0,4.810472219,92.10826607,73552,5.0,22.3,35,4,1,1,0,1,1,0,443.0842550699953,4.5413147667784415,0.7,70.10649413,1.2,5,23.140642969770784,8483.932678421914,0,2
3,3,1,3,1,24.0,4.949598366,67.2763456,19313,3.0,12.0,48,3,4,1,1,1,0,0,332.9908902522113,2.3764266245011694,0.96,58.386164629999996,2.8,6,24.49852398470987,4526.106677290639,1,0
3,5,0,4,0,16.0,5.868014075,75.72833359,52966,2.0,12.8,8,0,5,0,0,0,0,0,444.3749273824153,2.144767059719108,0.16,67.20423717,1.0,0,34.4335891843981,5734.780508318323,0,2
0,0,1,3,0,21.0,5.455095722,65.63748698,-6976,3.0,23.7,25,1,1,1,1,0,0,0,358.0587744274288,4.266353126218911,0.5,60.0942221,1.2,3,29.758069336182704,4308.27969704967,4,3
1,4,0,3,1,17.0,6.705701038,87.60466273,54694,6.0,15.2,12,2,3,0,0,0,1,0,587.450677802201,2.233421643873273,0.24,77.33083655499999,1.6,2,44.96642641103428,7674.576932037051,0,2
1,2,0,4,1,16.0,6.144243061,85.79275774,53506,5.0,22.6,44,0,6,0,0,0,1,0,527.1315564280491,3.6193338054301605,0.88,73.617594175,2.2,2,37.75172279264665,7360.39728063433,0,2
2,6,0,4,0,19.0,5.595280651,80.33488076,28733,3.0,16.3,10,3,2,0,0,0,0,0,449.4962039168202,2.8620187483013644,0.2,68.143843635,0.4,0,31.307165563454987,6453.693066723419,2,3
3,7,0,4,0,23.0,6.547016318,75.09409398,60814,5.0,10.4,25,4,1,0,0,0,1,0,491.6422586724855,1.564611775036115,0.5,70.28212858,0.2,2,42.86342266815827,5639.1229506770715,0,0
3,7,0,4,1,21.0,5.500271303,71.99872543,51500,4.0,6.4,39,3,7,1,0,0,1,1,396.0125233352053,1.142801777580239,0.78,63.500719229999994,3.4,3,30.252984406605318,5183.816463544527,0,3
3,5,0,1,0,21.0,4.879561674,94.37704597,75181,4.0,13.9,53,4,7,0,0,1,1,0,460.5186164205481,2.7914103509505006,1.06,71.586331355,1.4,5,23.810122130369678,8907.026806023492,3,3
1,4,0,1,0,17.0,4.523563253,64.95807521,45338,6.0,7.4,39,1,8,1,1,1,1,1,293.84196200556624,1.600497191251468,0.78,55.096853870000004,2.6,9,20.46262450389194,4219.551534988017,2,2
1,5,1,3,0,20.0,6.77849386,92.82733409,37680,2.0,17.9,37,4,2,0,0,0,0,0,629.2295141692337,2.6023138734036753,0.74,80.306136345,0.4,0,45.9479790100577,8616.913954256475,2,3
3,7,1,0,0,21.0,5.107284526,89.22653988,58278,4.0,17.5,57,3,8,1,0,0,1,0,455.7053264376459,3.360676742863273,1.14,70.14969257,2.6,2,26.084355229519044,7961.375418957231,0,3
1,1,1,4,0,23.0,4.230472381,66.28536243,73306,5.0,23.5,17,2,7,1,1,1,1,0,280.4183950246901,5.426659711099079,0.34,54.29504312,2.4,8,17.89689656640381,4393.749272476456,0,0
3,3,0,4,0,25.0,6.4925831,76.46075939,38967,4.0,9.1,54,4,0,0,0,0,1,1,496.42783422868035,1.3803390661848465,1.08,70.693295195,0.0,3,42.15363531040561,5846.247726495474,2,0
3,6,0,1,0,24.0,4.738732995,74.0283303,28052,3.0,5.1,15,3,4,1,0,1,0,1,350.80049135736823,1.0539949208336097,0.3,60.707830125,1.8,4,22.455590397901673,5480.193687005897,2,0
3,4,0,2,0,22.0,5.52319834,79.57806885,18723,4.0,22.9,53,0,4,0,0,0,1,0,439.5254577727257,4.072415485881652,1.06,67.405026125,0.8,2,30.50571990297876,6332.669041895339,1,0
1,3,0,2,0,20.0,5.066904442,75.95996419,52274,3.0,10.3,31,0,9,1,0,0,0,0,384.88187996847194,1.9934566461641563,0.62,63.314504305,2.8,0,25.673520624359334,5769.916159746082,0,3
3,4,0,4,1,20.0,6.09571842,69.46545385,26022,3.0,12.9,1,4,4,1,1,0,0,0,423.4418465871049,2.082083000795895,0.02,65.211319025,2.8,3,37.1577830559273,4825.44927858648,2,3
1,5,0,1,0,18.0,4.526490954,70.78466608,13893,4.0,24.5,32,2,4,1,0,1,1,0,320.4061506930306,5.295590166196616,0.64,58.02478780999999,1.8,5,20.489120356643827,5010.468952057102,1,2
3,7,0,4,0,16.0,4.206860191,73.62687256,31030,3.0,15.1,49,4,6,0,0,1,0,0,309.7379591604942,3.506034403335012,0.98,57.847737235,1.2,3,17.697672666620555,5420.91636296648,2,2
2,6,1,1,0,18.0,5.269460725,66.37097591,36290,6.0,15.1,33,1,4,0,1,0,1,0,349.73925083766613,2.812200474750656,0.66,59.53279158,0.8,5,27.767216332317528,4405.1064432458,2,2
0,7,0,3,1,20.0,4.504036555,96.83836326,32820,2.0,8.2,29,3,7,1,0,1,0,1,436.1635280494089,1.7810458066617154,0.58,70.93936440499999,3.4,4,20.286345288776268,9377.668598875716,2,3
2,4,0,3,1,17.0,6.832401386,61.9804442,35462,2.0,11.1,7,2,2,0,1,0,0,0,423.47527285697566,1.6011767614057193,0.14,65.15222903,1.4,3,46.68170869941472,3841.5754632293138,2,2
2,3,0,1,0,26.0,5.224418762,54.90453474,89493,6.0,10.5,11,3,7,0,1,0,1,0,286.8442814145368,1.9720462400399004,0.22,53.57436118,1.4,5,27.294551400737614,3014.507935015867,3,1
2,1,1,4,1,18.0,5.178585365,66.85131717,56916,6.0,9.5,36,1,7,0,1,0,1,1,346.1952527275352,1.799724612391487,0.72,59.31858541,2.4,6,26.817746382592183,4469.098607363937,0,2
3,4,0,0,0,17.0,5.941532669,88.65239129,50735,4.0,7.5,49,0,4,0,0,0,1,1,526.731079034506,1.241406843413032,0.98,74.03385899,0.8,3,35.301810456794264,7859.246481435267,0,2
0,7,1,4,0,26.0,6.497046079,67.20807299,56055,6.0,24.1,22,0,9,0,1,0,1,0,436.6539470968254,3.653150169242588,0.44,66.08926689,1.8,5,42.21160775264928,4516.9250750291685,0,1
0,6,0,0,0,17.0,6.642499696,67.8895122,615970,2.0,22.1,37,3,9,0,1,0,0,0,450.95606415008825,3.277716128502144,0.74,67.15725458,1.8,3,44.12280221136009,4608.985866753948,3,2
0,7,1,1,1,21.0,4.218577587,68.26620131,53402,3.0,12.8,50,3,3,0,1,1,0,0,287.9862667959961,2.9639388762010914,1.0,55.22598859,1.6,6,17.796396857538745,4660.274241297446,0,3
3,2,1,4,1,26.0,4.070566056,92.52265035,53494,5.0,10.6,34,4,3,0,0,1,1,0,376.6195599258665,2.54162141485573,0.68,66.614155455,1.6,5,16.56950801625939,8560.440827788356,0,1
0,4,0,1,0,22.0,5.293881794,66.53055824,25262,6.0,21.0,46,1,2,0,1,0,1,0,352.2049110113927,3.893300002117177,0.92,59.734688090000006,0.4,5,28.025184448844655,4426.3151797260325,2,0
1,2,1,4,0,18.0,6.160736836,79.87299845,29239,6.0,16.3,8,3,1,0,0,0,1,0,492.0765237526859,2.6035274164972106,0.16,70.740183405,0.2,2,37.95467836244729,6379.695881393702,2,2
3,7,0,1,0,22.0,4.086680435,73.28222495,30436,5.0,23.3,30,1,1,1,0,1,1,0,299.48103493643384,5.565268322180889,0.6,57.07451465,1.2,5,16.70095697781179,5370.284493622403,2,0
3,2,1,4,0,20.0,4.172598545,81.44877371,58588,3.0,5.5,36,4,6,1,0,1,0,1,339.8530346743802,1.287272825207593,0.72,61.58737958,2.2,4,17.410578617736114,6633.9027388627865,0,3
2,1,0,4,0,22.0,5.281222463,67.09520008,52933,2.0,19.7,21,0,0,0,1,0,0,0,354.3446778219754,3.6608781992293564,0.42,59.95371235499999,0.0,3,27.891310703695783,4501.765873775232,0,0
0,4,1,1,1,17.0,4.202074557,86.98461697,68586,6.0,24.0,38,3,9,0,0,1,1,0,365.5158458200275,5.578703874610698,0.76,64.50268127000001,2.8,5,17.65743058258675,7566.323589417613,0,2
0,3,0,4,0,20.0,5.500271303,75.09409398,53962,5.0,24.1,48,2,4,0,0,0,1,0,413.03789014297905,4.303362943700587,0.96,65.048403505,0.8,2,30.252984406605318,5639.1229506770715,0,3
0,4,1,3,1,25.0,5.716437417,63.04364662,58599,6.0,15.8,56,1,3,0,1,0,1,0,360.38506044269354,2.7164394400291374,1.12,60.104010395,1.6,5,32.67765674247763,3974.501379147437,0,0
2,7,1,3,1,16.0,4.893117813,85.02329114,49974,4.0,16.3,1,3,7,1,0,1,1,0,416.02898039701904,3.264493370767577,0.02,66.977234635,3.4,5,23.9426019318979,7228.960036277203,2,2
1,6,0,0,0,18.0,6.880959514,81.77641496,25604,6.0,14.6,39,3,0,1,0,0,1,0,562.7002005398239,2.0914030472058114,0.78,75.29300505,1.0,2,47.34760383330711,6687.382043710111,2,2
0,0,0,2,1,16.0,4.152725508,75.83193915,50780,5.0,19.3,4,1,3,0,0,1,1,0,314.9092280293088,4.538266098692209,0.08,58.67959711499999,1.6,5,17.245129144793854,5750.482995249302,0,2
3,2,0,4,0,26.0,6.331539916,91.24870118,51625,6.0,12.6,10,3,1,0,0,0,1,0,577.7447938043263,1.9590953588975597,0.2,77.28205016999999,0.2,2,40.08839770790128,8326.325467036933,0,1
3,4,0,1,0,17.0,5.715150477,91.52185234,31384,5.0,21.3,8,0,8,1,0,0,1,0,523.0611580568745,3.6628458858021746,0.16,74.33667855499999,2.6,2,32.66294497475332,8376.249455744763,2,2
1,2,0,2,1,16.0,5.582144067,92.42771442,54229,5.0,22.2,1,3,2,1,0,0,1,0,515.9448176759734,3.9069759123022254,0.02,74.124577545,2.4,2,31.1603323847433,8542.882392905076,0,2
2,7,0,4,0,17.0,5.500271303,73.09276327,60364,2.0,15.1,10,2,9,1,0,0,0,0,402.0300282709535,2.696297943978376,0.2,64.04773815,2.8,0,30.252984406605318,5342.552042444262,0,2
2,1,0,4,0,16.0,5.179285265,69.59965896,75042,4.0,17.8,19,4,3,0,1,0,1,0,360.4764881005532,3.3716685321038438,0.38,60.696255805,0.6,5,26.82499585624612,4844.1125273483085,3,2
0,1,0,4,0,26.0,5.263094142,76.87602467,41710,6.0,23.2,24,3,6,1,0,0,1,0,404.6057551009245,4.3258610394909605,0.48,64.753483045,2.2,2,27.700159947554717,5909.923169062449,2,1
1,1,1,1,1,26.0,6.197319262,64.62356152,64647,5.0,22.0,6,2,7,0,1,0,1,0,400.49284258693797,3.493550046407033,0.12,63.29837707,2.4,5,38.406766035156224,4176.204703529224,0,1
1,0,0,4,1,21.0,6.470513165,57.22399707,54420,2.0,6.8,3,0,9,0,1,0,0,1,370.2686263953564,1.0349267750078393,0.06,60.96456436,2.8,4,41.86754061843831,3274.5858406673688,0,3
3,7,1,4,0,26.0,4.487047049,74.15089092,58173,6.0,9.6,31,0,9,0,0,1,1,1,332.7185362833069,2.0928496911957444,0.62,59.510680705,1.8,6,20.13359121993961,5498.354624229738,0,1
0,7,0,0,0,16.0,6.989873215,63.87683013,89228,2.0,11.3,0,0,9,0,1,0,0,0,446.490943984792,1.5938225772631114,0.0,66.88778114,1.8,3,48.85832756177444,4080.249427456876,3,2
1,5,0,4,0,18.0,6.414331049,86.11922706,71371,2.0,10.0,7,0,3,0,0,0,0,0,552.397232046839,1.5350770362729842,0.14,75.131268775,0.6,0,41.143642806165445,7416.521269411836,0,2
1,1,0,0,0,24.0,6.456529017,51.49844227,70977,3.0,8.6,54,4,0,0,1,0,0,1,332.50118684655433,1.3116696315537713,1.08,58.03186622,0.0,4,41.68676694736299,2652.0895562365226,0,0
1,6,0,4,0,18.0,5.29843187,69.04549056,51564,4.0,7.0,7,3,6,0,1,0,1,1,365.8328276628882,1.2966728428861325,0.14,61.014904630000004,1.2,6,28.073380281031696,4767.279766671049,0,2
1,0,0,1,0,19.0,5.198152641,62.26563349,49258,4.0,11.2,41,0,7,1,1,0,1,0,323.66626716958154,2.1139443800331987,0.82,57.12357995,2.4,5,27.020790879135276,3877.0091139110095,2,3
0,6,0,4,1,18.0,5.743636217,83.1904427,22861,5.0,22.6,21,4,2,1,0,0,1,0,477.8156395999833,3.8674549819260258,0.42,70.313402435,2.4,2,32.98935699323407,6920.649756621984,1,2
0,4,0,2,0,20.0,4.51103684,90.30473469,65306,6.0,12.9,30,0,4,0,0,1,1,0,407.367985013016,2.797635422925834,0.6,67.707551545,0.8,5,20.349453371837186,8154.94510743129,0,3
0,0,0,4,1,18.0,4.265856518,100.0,45384,4.0,7.8,19,1,6,1,0,1,1,1,426.58565179999994,1.786591008623706,0.38,71.32928258999999,3.2,6,18.197531832163083,10000.0,2,2
2,5,1,3,1,24.0,5.98409598,74.42412147,44532,4.0,13.3,9,0,4,1,0,0,1,0,445.36108610365875,2.186027315104914,0.18,67.132540635,2.8,2,35.809404697852166,5538.9498565813155,2,0
2,3,1,0,0,20.0,5.739948987,83.47708954,17057,3.0,24.0,54,0,1,0,0,0,0,0,479.15423554283126,4.1096249390919555,1.08,70.43828970499999,0.2,0,32.94701437336233,6968.424478069176,1,3
0,6,0,3,1,24.0,5.73878815,100.0,48429,2.0,14.9,11,1,3,0,0,0,0,0,573.878815,2.55189940398848,0.22,78.69394075,1.6,0,32.93368943058043,10000.0,2,0
1,4,0,2,1,23.0,4.245253791,66.01723767,25168,2.0,14.7,50,0,8,0,1,1,0,0,280.25992848991547,3.3830014786356126,1.0,54.23488779,2.6,6,18.022179749999868,4358.275669577267,2,0
0,2,1,4,0,16.0,5.792646954,71.17051677,28431,2.0,14.8,35,3,7,1,0,0,0,0,412.26567718234645,2.5116047364679774,0.7,64.548493155,2.4,0,33.55475873368548,5065.242457308852,2,2
1,0,0,0,1,18.0,5.500271303,67.73874291,48890,6.0,21.4,42,0,7,0,1,0,1,0,372.5814637291677,3.8212434437839233,0.84,61.37072797,2.4,5,30.252984406605318,4588.537291027075,2,2
2,3,0,3,0,21.0,5.443186479,81.09957765,39016,6.0,9.4,57,0,6,0,0,0,1,1,441.4401245170906,1.6957755319275811,1.14,67.76572122,1.2,3,29.628279045168423,6577.14149500838,2,3
1,0,0,4,0,25.0,6.883428861,75.06383014,46729,6.0,15.0,56,4,0,1,0,0,1,0,516.6965348028776,2.1479419778684563,1.12,71.94905937499999,1.0,2,47.381592884447755,5634.578595286772,2,0
0,6,1,4,0,24.0,5.698355807,79.15763923,31702,4.0,14.6,36,1,1,1,0,0,1,0,451.06839317468155,2.517955173150001,0.72,68.07059865,1.2,2,32.47125890317063,6265.931848466835,2,0
3,4,1,2,0,19.0,6.698261779,85.57995352,104318,3.0,14.8,55,0,7,0,0,0,0,0,573.2369317116126,2.1770270814986223,1.1,76.281285655,1.4,0,44.86671086001225,7323.928444485361,3,3
1,5,1,3,0,20.0,6.336302456,80.76605005,48839,3.0,7.9,4,2,9,0,0,0,0,1,511.75812129323396,1.2274127970222288,0.08,72.064537305,1.8,1,40.14872881391164,6523.154840679105,2,3
0,7,0,4,1,20.0,5.329770744,82.26600884,43868,6.0,6.5,22,3,8,1,0,0,1,1,438.4589671410774,1.1971039490355322,0.44,67.78185814,3.6,3,28.406456183598316,6767.696210462957,2,3
1,1,1,2,0,17.0,5.500271303,90.92984538,77295,4.0,15.8,29,0,3,0,0,0,1,0,500.1388191298411,2.821291888401215,0.58,72.966279205,0.6,2,30.252984406605318,8268.236780830708,3,2
0,3,0,0,0,20.0,5.555582526,67.61296587,49426,6.0,15.1,57,4,9,0,1,0,1,0,375.6294117184064,2.669928328440415,1.14,61.584395565,1.8,5,30.864497203196542,4571.513153737785,2,3
1,4,0,4,0,22.0,6.031650383,78.75052495,33762,5.0,24.2,15,0,4,0,0,0,1,0,474.99563397611854,3.9467351346538773,0.3,69.53351439,0.8,2,36.380806342744044,6201.645179900573,2,0
3,7,1,4,0,22.0,6.676982571,56.77639969,24941,4.0,18.8,6,3,4,0,1,0,1,0,379.09503117425976,2.774095964249456,0.12,61.7731127,0.8,5,44.58209625343777,3223.559561758632,1,0
0,3,0,3,0,16.0,4.789477756,92.4692286,60531,3.0,16.9,45,3,8,0,0,1,0,0,442.87931349417903,3.4564018579001794,0.9,70.18200308,1.6,3,22.939097175218798,8550.558237879057,0,2
0,1,0,3,1,23.0,5.500271303,65.0968444,61419,5.0,5.9,37,4,4,0,1,0,1,1,358.0503051691762,1.0535203887067828,0.74,60.049778714999995,1.8,6,30.252984406605318,4237.599150837811,0,0
2,5,1,4,0,24.0,6.424308423,60.73010038,41008,6.0,19.0,43,1,3,0,1,0,1,0,390.14889540086955,2.912186053776937,0.86,62.486592305,0.6,5,41.27173871382875,3688.1450921648766,2,0
1,3,0,0,0,25.0,4.893580182,63.97393609,-2213,3.0,8.7,50,4,9,1,1,1,0,1,313.06158581455855,1.7422369688505785,1.0,56.454868955,2.8,7,23.947126997663155,4092.664498847405,4,0
1,5,0,4,1,26.0,6.00425107,50.85867076,82663,4.0,19.3,40,3,1,0,1,0,1,0,305.3682283295077,3.161731026243651,0.8,55.45059073,1.2,5,36.05103091159614,2586.6043914740794,3,1
1,6,0,0,0,25.0,4.644648434,82.62281913,40858,3.0,19.2,48,0,8,0,0,1,0,0,383.7539474848197,4.046664419309429,0.96,64.534651735,1.6,3,21.57275907545865,6826.530240988694,2,0
0,3,1,2,1,21.0,4.103223932,52.40732909,91413,3.0,20.5,7,2,3,1,1,1,0,0,215.03900693428776,4.8772086216794985,0.14,46.719784204999996,2.6,6,16.836446636137538,2746.52814234756,3,3
3,2,0,2,1,20.0,5.985960103,81.2854219,39556,6.0,15.0,18,1,2,0,0,0,1,0,486.57129244892246,2.4646891774078394,0.36,70.572511465,1.4,2,35.83171835470777,6607.319813461,2,3
0,7,1,1,0,24.0,5.819038625,63.76880011,86284,5.0,15.1,28,4,3,0,1,0,1,0,371.0731109099943,2.5510899584643276,0.56,60.97959318,0.6,5,33.861210519241894,4066.459867469136,3,0
3,3,1,4,0,20.0,4.564363126,46.3536395,48585,5.0,17.8,34,3,1,0,1,1,1,0,211.57484288969707,3.8161694360328844,0.68,45.998635379999996,0.2,8,20.83341074598849,2148.6598948959604,2,3
3,4,0,4,0,22.0,6.021470824,68.0352925,29561,6.0,17.7,51,4,9,0,1,0,1,0,409.672528791056,2.8914619556144765,1.02,64.12500037,1.8,5,36.258110884283234,4628.801025560556,2,0
3,3,0,2,0,17.0,4.249791198,78.72626036,87637,6.0,10.6,43,2,7,0,0,1,1,0,334.5701683293843,2.4368985814477253,0.86,60.61208617,1.4,5,18.060725226598272,6197.824070270507,3,2
3,7,0,2,0,26.0,4.73204256,77.04184686,44514,4.0,10.2,19,0,4,1,0,1,1,0,364.5652982425224,2.1109085595471244,0.38,62.18113623000001,1.8,5,22.392226789651353,5935.446167599693,2,1
1,5,1,3,0,23.0,5.063467919,63.6784112,60455,4.0,14.9,29,1,7,1,1,0,1,0,322.4335922440903,2.8856575142400924,0.58,57.156545195,2.4,5,25.63870736674219,4054.9400529562854,0,0
0,2,0,4,0,24.0,6.045986446,99.82339548,50074,6.0,19.2,12,3,8,0,0,0,1,0,603.5308960657776,3.123989967875045,0.24,80.14162997,1.6,2,36.55395210521571,9964.710285156485,0,0
2,4,0,4,0,21.0,6.795811773,73.79031804,47040,4.0,20.7,4,1,5,0,0,0,1,0,501.4651120696463,3.001822074240657,0.08,70.87421788500001,1.0,2,46.1830576540454,5445.01103644435,2,3
0,2,0,0,0,25.0,5.60951037,50.63016159,81020,2.0,22.1,12,4,2,1,1,0,0,0,284.0104164738807,3.8707347159087484,0.24,53.362632645,1.4,3,31.466606591137534,2563.4132626295113,3,0
1,7,0,1,1,17.0,6.970741983,69.1259012,60255,5.0,21.8,50,1,0,0,1,0,1,0,481.85882160755006,3.0831276339050655,1.0,69.41666051499999,1.0,5,48.591243793558775,4778.390216712161,0,2
3,5,0,3,1,19.0,6.297209717,83.06058102,60198,5.0,9.5,43,2,6,0,0,0,1,1,523.0498978988098,1.4850224426369232,0.86,73.016339095,2.2,3,39.65485021987922,6899.060119379984,0,3
0,7,0,3,1,19.0,6.360042156,68.03538558,45234,6.0,19.2,4,3,6,0,1,0,1,0,432.7079203885145,2.9721168277775556,0.08,65.81790357,2.2,5,40.45013622609712,4628.813691019272,2,3
1,6,0,1,0,25.0,4.767775961,72.47382721,67514,5.0,22.8,34,4,7,0,0,1,1,0,345.5389711735057,4.683863880069809,0.68,60.075793409999996,1.4,5,22.731687614289473,5252.455630464936,0,0
1,2,1,1,1,21.0,5.485718318,67.87803756,51806,6.0,13.4,30,2,1,0,1,0,1,0,372.359794032784,2.398975250294747,0.6,61.367610369999994,1.2,5,30.09310546444075,4607.42798299677,0,3
3,0,1,4,1,21.0,4.873525055,66.45726454,38344,4.0,10.8,51,3,0,1,1,1,1,0,323.88114382245305,2.1714980583323915,1.02,57.596257545,2.0,8,23.751246461712753,4416.568010139541,2,3
1,4,0,0,1,16.0,6.557375044,70.80695282,63065,6.0,9.1,26,3,0,0,0,0,1,1,464.30774536355347,1.3669051149824332,0.52,68.19035163000001,1.0,3,42.999167467674,5013.624567653706,0,2
3,3,0,1,0,24.0,6.930527333,68.36411975,14106,3.0,6.1,14,4,8,0,1,0,0,1,473.79940052386013,0.8676447314794901,0.28,68.83469654,1.6,4,48.03220911346009,4673.65286919234,1,0
3,0,1,4,1,24.0,4.690102681,69.48914069,57665,2.0,18.5,17,4,5,1,1,1,0,0,325.91120505055517,3.8621301529465066,0.34,58.195083749999995,3.0,6,21.99706315832339,4828.7406738346135,0,0
1,7,1,1,0,17.0,5.951922756,91.67091539,58301,4.0,15.1,4,2,8,1,0,0,1,0,545.6182073730916,2.495074806602505,0.08,75.595071475,2.6,2,35.42538449339064,8403.55672844054,0,2
0,7,1,2,0,21.0,6.955636707,70.29162423,45417,3.0,8.7,9,3,1,0,0,0,0,1,488.9230016888386,1.2330566837956103,0.18,69.92399565,0.2,1,48.380881999765805,4940.912436891523,2,3
0,4,0,2,0,19.0,5.122351741,74.21809875,85082,4.0,8.0,25,2,6,1,0,0,1,1,380.1712073457724,1.5318769008209554,0.5,62.72080808,2.2,3,26.23848735852573,5508.326182064751,3,3
0,1,1,2,1,21.0,5.873518807,82.29636691,77369,3.0,19.9,43,2,2,1,0,0,0,0,483.3692587936575,3.3313697743247097,0.86,70.51577749,2.4,0,34.498223176182705,6772.692006585344,3,3
1,5,0,4,1,18.0,4.000462928,74.24667936,73015,2.0,18.5,41,3,0,1,0,1,0,0,297.02108830678276,4.511685710818845,0.82,57.12565432,2.0,3,16.003703638302333,5512.56939598665,0,2
